seq_id,mode,t,reward,value,lambda_return,reward_component,value_component,steer,gas,brake
2,actor,7,0.7482931613922119,80.25492858886719,81.765380859375,5.329597473144531,76.43578338623047,0.4567362666130066,0.9999994039535522,0.0
2,actor,8,0.7722162008285522,80.591796875,81.9009017944336,4.871136665344238,77.0297622680664,0.4548865258693695,0.9999994039535522,0.0
2,actor,9,0.7981398105621338,80.99761199951172,81.9981918334961,4.3582353591918945,77.63995361328125,0.41864317655563354,0.9999994039535522,0.0
2,actor,10,0.8206140995025635,81.24951934814453,82.0608139038086,3.7853219509124756,78.2754898071289,0.38522741198539734,0.9999994039535522,0.0
2,actor,11,0.8411017656326294,81.53141784667969,82.08866882324219,3.1522679328918457,78.9364013671875,0.3488219380378723,0.9999994039535522,0.0
2,actor,12,0.8578882217407227,81.71473693847656,82.08684539794922,2.4573802947998047,79.62947845458984,0.31237736344337463,0.9999994039535522,0.0
2,actor,13,0.8717058897018433,81.86809539794922,82.05899810791016,1.7006827592849731,80.35832214355469,0.2793397605419159,0.9999993443489075,0.0
2,actor,14,0.8814214468002319,81.93476104736328,82.01119232177734,0.8814214468002319,81.12976837158203,0.24909339845180511,0.9999992847442627,0.0
3,actor,0,-0.027424100786447525,63.3486328125,62.72145462036133,0.17471329867839813,62.54672622680664,1.0,0.9997254610061646,5.960464477539063e-08
3,actor,1,-0.0013896264135837555,63.70005416870117,63.366004943847656,0.21492545306682587,63.151065826416016,1.0,0.9998276233673096,2.9802322387695312e-08
3,actor,2,0.01790141686797142,63.56122589111328,64.03096008300781,0.2300000786781311,63.800941467285156,1.0,0.9999430179595947,0.0
3,actor,3,0.0177607499063015,63.93362045288086,64.6978759765625,0.2255169153213501,64.47233581542969,0.9999999403953552,0.9999837875366211,0.0
3,actor,4,0.009007927030324936,64.55492401123047,65.37442779541016,0.22089970111846924,65.15350341796875,0.9999917149543762,0.9999951124191284,0.0
3,actor,5,-0.0019693411886692047,64.90938568115234,66.08442687988281,0.22529692947864532,65.8591079711914,0.9990755915641785,0.9999982714653015,0.0
3,actor,6,-0.013437990099191666,65.19461822509766,66.83600616455078,0.24164408445358276,66.59434509277344,0.9335907101631165,0.9999992847442627,0.0
3,actor,7,-0.05444395914673805,65.29090881347656,67.64225006103516,0.2712196409702301,67.37102508544922,-0.22176718711853027,0.9999996423721313,0.0
3,actor,8,-0.052841667085886,64.3541030883789,68.59241485595703,0.3462664484977722,68.24613952636719,-0.38176172971725464,0.9999996423721313,0.0
3,actor,9,-0.04508257284760475,66.44963836669922,69.49069213867188,0.4243573844432831,69.06632995605469,-0.659230649471283,0.9999996423721313,0.0
3,actor,10,-0.016794923692941666,67.3717269897461,70.38902282714844,0.4991387128829956,69.88987731933594,-0.865816056728363,0.9999996423721313,0.0
3,actor,11,0.026064272969961166,68.62515258789062,71.24813079833984,0.5485737919807434,70.69955444335938,-0.9113830327987671,0.9999996423721313,0.0
3,actor,12,0.08049869537353516,70.20914459228516,72.03265380859375,0.5555656552314758,71.47708129882812,-0.8316547870635986,0.9999994039535522,0.0
3,actor,13,0.18542265892028809,71.81961822509766,72.72417449951172,0.5051217079162598,72.21904754638672,-0.2889552116394043,0.9999989867210388,0.0
3,actor,14,0.33992457389831543,73.22268676757812,73.27403259277344,0.33992457389831543,72.9341049194336,0.7788758873939514,0.9999985694885254,0.0
4,actor,0,0.6443766355514526,87.14765167236328,92.39410400390625,9.237829208374023,83.15626525878906,-0.9999999403953552,0.9999085068702698,2.86102294921875e-06
4,actor,1,0.7439908981323242,88.78144073486328,92.8814926147461,9.137110710144043,83.74436950683594,-1.0,0.9999122619628906,3.0994415283203125e-06
4,actor,2,0.8258715867996216,90.03911590576172,93.22761535644531,8.924103736877441,84.30349731445312,-0.9999998211860657,0.9999082088470459,2.5033950805664062e-06
4,actor,3,0.8973865509033203,90.98694610595703,93.45867919921875,8.61056137084961,84.84810638427734,-0.9999947547912598,0.9998902678489685,2.115964889526367e-06
4,actor,4,0.9541178345680237,91.67371368408203,93.59217834472656,8.201142311096191,85.39102172851562,-0.999774694442749,0.9998659491539001,1.7881393432617188e-06
4,actor,5,0.9983425736427307,92.16956329345703,93.64771270751953,7.705501556396484,85.94219207763672,-0.989372968673706,0.9998353719711304,1.4901161193847656e-06
4,actor,6,1.0318536758422852,92.43016815185547,93.6460189819336,7.131482124328613,86.51451873779297,-0.5761808753013611,0.9997950196266174,1.2516975402832031e-06
4,actor,7,1.0669655799865723,92.66749572753906,93.59608459472656,6.485516548156738,87.11055755615234,0.9911976456642151,0.999678373336792,1.0728836059570312e-06
4,actor,8,1.0536010265350342,93.39266967773438,93.4675064086914,5.761351585388184,87.70613861083984,0.9999998807907104,0.9993550777435303,7.748603820800781e-07
4,actor,9,1.05881667137146,93.51593780517578,93.3385009765625,5.005582809448242,88.3329086303711,0.9999999403953552,0.9995614290237427,3.8743019104003906e-07
4,actor,10,1.0480055809020996,93.78441619873047,93.18165588378906,4.196455478668213,88.98519897460938,0.9999995827674866,0.9997638463973999,1.7881393432617188e-07
4,actor,11,1.0258846282958984,94.09944152832031,93.00981140136719,3.3476340770721436,89.66217803955078,0.9999917149543762,0.9998936653137207,5.960464477539063e-08
4,actor,12,0.9850788712501526,94.1522445678711,92.84783935546875,2.4686331748962402,90.37920379638672,0.9994955658912659,0.9999586343765259,2.9802322387695312e-08
4,actor,13,0.9261363744735718,93.95248413085938,92.7295150756836,1.577410101890564,91.15210723876953,0.9187580347061157,0.9999861121177673,0.0
4,actor,14,0.6924760341644287,93.2998046875,92.70072937011719,0.6924760341644287,92.00825500488281,-0.8097001314163208,0.9999952912330627,0.0
5,actor,0,-0.04476762190461159,61.16621780395508,59.603824615478516,0.8037437796592712,58.80007553100586,1.0,0.9958556890487671,8.791685104370117e-06
5,actor,1,-0.010610107332468033,62.27969741821289,60.14433670043945,0.9021918177604675,59.24214172363281,1.0,0.9964885711669922,2.771615982055664e-06
5,actor,2,0.04192375764250755,63.010040283203125,60.644283294677734,0.9705496430397034,59.67373275756836,1.0,0.9987980723381042,6.556510925292969e-07
5,actor,3,0.08834612369537354,63.87240982055664,61.074615478515625,0.9873746633529663,60.087242126464844,1.0,0.9996507167816162,1.1920928955078125e-07
5,actor,4,0.11515927314758301,64.3171157836914,61.45941162109375,0.9559048414230347,60.50350570678711,0.9999998807907104,0.9999043941497803,2.9802322387695312e-08
5,actor,5,0.12052345275878906,64.59696197509766,61.82530975341797,0.8939346671104431,60.931373596191406,0.9999880194664001,0.9999743700027466,0.0
5,actor,6,0.12072908878326416,64.94845581054688,62.19015121459961,0.8223404288291931,61.3678092956543,0.998867392539978,0.9999922513961792,0.0
5,actor,7,0.12450170516967773,65.4222640991211,62.552921295166016,0.7459982633590698,61.80691909790039,0.9602257013320923,0.9999970197677612,0.0
5,actor,8,0.1260817050933838,65.92945861816406,62.90793228149414,0.6608150601387024,62.24711608886719,0.6344124674797058,0.9999985098838806,0.0
5,actor,9,0.14780688285827637,66.16069030761719,63.27155303955078,0.5685628056526184,62.7029914855957,0.5695230960845947,0.9999988079071045,0.0
5,actor,10,0.15147912502288818,66.34102630615234,63.62558364868164,0.44737470149993896,63.17821502685547,0.6380705833435059,0.9999990463256836,0.0
5,actor,11,0.13042116165161133,66.37078094482422,63.99654769897461,0.3146151900291443,63.68193817138672,0.517342209815979,0.9999992251396179,0.0
5,actor,12,0.10058724880218506,66.21804809570312,64.4214096069336,0.19584691524505615,64.2255630493164,0.46456459164619446,0.9999992847442627,0.0
5,actor,13,0.06721436977386475,66.17951202392578,64.90689849853516,0.10128618776798248,64.80561065673828,0.4152178168296814,0.9999994039535522,0.0
5,actor,14,0.03622734174132347,66.10289764404297,65.46261596679688,0.03622734174132347,65.4263916015625,0.32114794850349426,0.9999994039535522,0.0
6,actor,0,0.21156907081604004,47.910484313964844,59.083587646484375,3.5220773220062256,55.56150436401367,0.9993664026260376,0.9999980926513672,0.0
6,actor,1,0.11364865303039551,52.60655975341797,59.82773971557617,3.519944906234741,56.30779266357422,0.9998590350151062,0.9999985098838806,0.0
6,actor,2,0.09062349796295166,53.25405502319336,60.68901062011719,3.621792793273926,57.06721496582031,0.9999778866767883,0.9999985694885254,0.0
6,actor,3,0.10593223571777344,53.889007568359375,61.59583282470703,3.754566192626953,57.84126281738281,0.9999929666519165,0.9999988079071045,0.0
6,actor,4,0.1456446647644043,54.230159759521484,62.525787353515625,3.8794617652893066,58.646324157714844,0.9999956488609314,0.9999990463256836,0.0
6,actor,5,0.21110308170318604,54.94784164428711,63.4345817565918,3.970034122467041,59.46455001831055,0.9999960660934448,0.9999992251396179,0.0
6,actor,6,0.28799426555633545,55.83218002319336,64.28472900390625,3.996737003326416,60.28799057006836,0.999996542930603,0.9999994039535522,0.0
6,actor,7,0.3708380460739136,57.02431869506836,65.04415893554688,3.943373203277588,61.10078430175781,0.9999973773956299,0.9999995231628418,0.0
6,actor,8,0.45437538623809814,58.341094970703125,65.69425201416016,3.798548698425293,61.895694732666016,0.9999984502792358,0.9999995231628418,0.0
6,actor,9,0.5366990566253662,59.75015640258789,66.22248077392578,3.5557398796081543,62.6667366027832,0.9999992251396179,0.9999995827674866,0.0
6,actor,10,0.6149352788925171,61.1379508972168,66.6235580444336,3.210038185119629,63.41351318359375,0.9999997019767761,0.9999995827674866,0.0
6,actor,11,0.6859209537506104,62.47161102294922,66.8966293334961,2.75927996635437,64.13734436035156,0.9999998807907104,0.9999995827674866,0.0
6,actor,12,0.7429931163787842,63.712562561035156,67.04618072509766,2.204528331756592,64.8416519165039,0.9999999403953552,0.9999995231628418,0.0
6,actor,13,0.7862480878829956,64.85997772216797,67.08412170410156,1.5539981126785278,65.5301284790039,1.0,0.9999995231628418,0.0
6,actor,14,0.8163211345672607,65.91085052490234,67.0231704711914,0.8163211345672607,66.20684814453125,1.0,0.9999995231628418,0.0
7,actor,0,0.023421045392751694,40.20866775512695,45.13678741455078,-0.2460457980632782,45.38282775878906,-0.9998549222946167,0.9999984502792358,0.0
7,actor,1,-0.005048159509897232,39.6370849609375,45.881263732910156,-0.2865144610404968,46.16777420043945,-0.9973188638687134,0.9999979138374329,0.0
7,actor,2,-0.042679671198129654,40.58988571166992,46.65296173095703,-0.2992730438709259,46.95222854614258,-0.7612389922142029,0.9999958276748657,0.0
7,actor,3,0.002931114286184311,41.8614387512207,47.446571350097656,-0.27282655239105225,47.71939468383789,0.9512154459953308,0.9999892711639404,0.0
7,actor,4,-0.017169121652841568,45.101261138916016,48.07137680053711,-0.2932032644748688,48.36457443237305,0.9994919300079346,0.9999900460243225,0.0
7,actor,5,-0.03495002165436745,45.26058578491211,48.74869155883789,-0.293497234582901,49.04218292236328,0.9993786215782166,0.9999940991401672,0.0
7,actor,6,-0.04542768374085426,46.296634674072266,49.43323516845703,-0.2749039828777313,49.70813751220703,0.9980139136314392,0.9999971389770508,0.0
7,actor,7,-0.0515059269964695,46.7028694152832,50.15084457397461,-0.24399393796920776,50.39483642578125,0.9946537017822266,0.9999984502792358,0.0
7,actor,8,-0.052805427461862564,47.276485443115234,50.89012908935547,-0.20466561615467072,51.094791412353516,0.9845412373542786,0.9999991059303284,0.0
7,actor,9,-0.051053766161203384,47.76300811767578,51.65196228027344,-0.161467507481575,51.81342315673828,0.9602084159851074,0.9999994039535522,0.0
7,actor,10,-0.04650187864899635,48.532535552978516,52.419620513916016,-0.11739897727966309,52.53701400756836,0.9101021885871887,0.9999996423721313,0.0
7,actor,11,-0.0395125187933445,49.4792594909668,53.18117904663086,-0.07538235932588577,53.256553649902344,0.8562214374542236,0.9999997615814209,0.0
7,actor,12,-0.02906191721558571,50.736507415771484,53.91731262207031,-0.03813911974430084,53.9554443359375,0.8355916142463684,0.9999997615814209,0.0
7,actor,13,-0.014311913400888443,52.239810943603516,54.609779357910156,-0.009651465341448784,54.61943054199219,0.8560439944267273,0.9999998211860657,0.0
7,actor,14,0.0049552880227565765,53.96493148803711,55.23958206176758,0.0049552880227565765,55.23462677001953,0.893823504447937,0.9999998807907104,0.0
8,actor,0,0.12889814376831055,74.02662658691406,81.44779205322266,5.911589622497559,75.53620147705078,-0.9999998211860657,0.9998499751091003,5.5730342864990234e-06
8,actor,1,0.3843773603439331,76.1746597290039,82.45428466796875,6.148529052734375,76.30574798583984,-0.9801560640335083,0.9996745586395264,4.26173210144043e-06
8,actor,2,0.5211929082870483,76.27529907226562,83.24750518798828,6.1288161277771,77.11868286132812,0.9973224997520447,0.9992984533309937,3.3974647521972656e-06
8,actor,3,0.5488337278366089,76.67491912841797,83.92440032958984,5.962385177612305,77.9620132446289,1.0,0.9976625442504883,2.294778823852539e-06
8,actor,4,0.6400436162948608,77.87318420410156,84.55166625976562,5.756035327911377,78.79562377929688,1.0,0.9979843497276306,9.238719940185547e-07
8,actor,5,0.7056413888931274,79.46442413330078,85.03787994384766,5.439651012420654,79.59822845458984,1.0,0.9988260269165039,3.2782554626464844e-07
8,actor,6,0.7638950347900391,81.45244598388672,85.38047790527344,5.03350305557251,80.34697723388672,1.0,0.9995595812797546,8.940696716308594e-08
8,actor,7,0.7751953601837158,83.13275146484375,85.59437561035156,4.539721488952637,81.05465698242188,1.0,0.9998722076416016,2.9802322387695312e-08
8,actor,8,0.7544587850570679,84.7032699584961,85.72714233398438,4.002685546875,81.72445678710938,0.9999995827674866,0.9999697208404541,0.0
8,actor,9,0.7143111228942871,85.66688537597656,85.83963012695312,3.453723430633545,82.38590240478516,0.9992338418960571,0.999992311000824,0.0
8,actor,10,0.6556007862091064,86.2174072265625,85.97294616699219,2.912719249725342,83.06022644042969,0.6959014534950256,0.9999974966049194,0.0
8,actor,11,0.6125539541244507,86.79960632324219,86.146484375,2.3999133110046387,83.74656677246094,-0.5372375845909119,0.9999985694885254,0.0
8,actor,12,0.7650110721588135,86.78386688232422,86.3775863647461,1.900435447692871,84.47715759277344,0.6387421488761902,0.9999967813491821,0.0
8,actor,13,0.6542919874191284,87.57142639160156,86.41976165771484,1.2072560787200928,85.21251678466797,0.7384783625602722,0.9999974966049194,0.0
8,actor,14,0.587946891784668,88.01666259765625,86.55890655517578,0.587946891784668,85.97096252441406,-0.22308899462223053,0.9999984502792358,0.0
9,actor,0,-0.1125650405883789,38.3581428527832,55.04442596435547,-0.42116957902908325,55.46560287475586,-0.9999999403953552,0.9981105327606201,0.00030750036239624023
9,actor,1,-0.11168289184570312,41.717288970947266,56.4508056640625,-0.3281281590461731,56.7789421081543,-1.0,0.9989670515060425,0.000710904598236084
9,actor,2,-0.10932612419128418,44.9943962097168,57.772743225097656,-0.23013851046562195,58.002891540527344,-1.0,0.9989593029022217,0.0013777613639831543
9,actor,3,-0.10108816623687744,49.98695755004883,58.91304016113281,-0.12845547497272491,59.041507720947266,-1.0,0.9990279674530029,0.0014635920524597168
9,actor,4,-0.07367277145385742,55.28126907348633,59.838069915771484,-0.029098674654960632,59.86717987060547,-1.0,0.999031662940979,0.0009820163249969482
9,actor,5,0.0005955658853054047,60.306114196777344,60.52800750732422,0.0473940409719944,60.48062515258789,-1.0,0.9989855289459229,0.0004076957702636719
9,actor,6,0.11306703090667725,64.13690948486328,60.98100662231445,0.049759142100811005,60.93125915527344,-0.9999990463256836,0.9988254308700562,0.0001144707202911377
9,actor,7,0.09188961982727051,65.97987365722656,61.24607849121094,-0.06731301546096802,61.31340408325195,-0.03162262216210365,0.9983072280883789,2.92360782623291e-05
9,actor,8,-0.03137553110718727,65.1166000366211,61.59587478637695,-0.1692744642496109,61.765159606933594,1.0,0.9957902431488037,7.838010787963867e-06
9,actor,9,-0.07468676567077637,65.16555786132812,62.09628677368164,-0.14662300050258636,62.242919921875,1.0,0.9921727180480957,2.4139881134033203e-06
9,actor,10,-0.07690250873565674,63.9174690246582,62.74009704589844,-0.0764872208237648,62.816593170166016,1.0,0.9928791522979736,7.450580596923828e-07
9,actor,11,-0.0650707483291626,62.45249557495117,63.50409698486328,0.0004415586590766907,63.503662109375,1.0,0.9959797859191895,2.086162567138672e-07
9,actor,12,-0.039432886987924576,62.04457473754883,64.3253173828125,0.06965689361095428,64.25566864013672,1.0,0.9987302422523499,2.9802322387695312e-08
9,actor,13,0.012735482305288315,62.965274810791016,65.1227798461914,0.1159912645816803,65.00679016113281,1.0,0.9997403621673584,0.0
9,actor,14,0.10978817939758301,64.75370025634766,65.82109069824219,0.10978817939758301,65.7113037109375,1.0,0.9999529123306274,0.0
10,actor,0,-0.09547066688537598,50.84162521362305,47.07703399658203,-0.018467217683792114,47.09551239013672,1.0,0.9998502731323242,0.0
10,actor,1,-0.08339786529541016,49.913883209228516,47.52979278564453,0.08187501132488251,47.44792938232422,1.0,0.9999487400054932,0.0
10,actor,2,-0.07003819942474365,47.591182708740234,48.12060546875,0.17572873830795288,47.94488525390625,1.0,0.9999791383743286,0.0
10,actor,3,-0.055269721895456314,47.172855377197266,48.75660705566406,0.2613151967525482,48.49530029296875,1.0,0.9999874830245972,0.0
10,actor,4,-0.03898144140839577,47.558589935302734,49.3968391418457,0.33661341667175293,49.06023406982422,1.0,0.9999914169311523,0.0
10,actor,5,-0.021116022020578384,48.392822265625,50.01634979248047,0.39935657382011414,49.617000579833984,1.0,0.9999938011169434,0.0
10,actor,6,-0.0011608637869358063,49.452945709228516,50.600257873535156,0.44707345962524414,50.153194427490234,0.9999999403953552,0.9999954700469971,0.0
10,actor,7,0.020907875150442123,50.585018157958984,51.14030456542969,0.4765915274620056,50.663726806640625,0.9999998807907104,0.9999966621398926,0.0
10,actor,8,0.04381095990538597,51.6760139465332,51.633636474609375,0.4845121204853058,51.14913558959961,0.9999997615814209,0.9999973773956299,0.0
10,actor,9,0.06545484066009521,52.63676071166992,52.08325958251953,0.46858176589012146,51.614688873291016,0.9999995231628418,0.9999978542327881,0.0
10,actor,10,0.08364105224609375,53.40339660644531,52.49796676635742,0.42863044142723083,52.06934356689453,0.9999992251396179,0.9999982118606567,0.0
10,actor,11,0.09649503231048584,53.957523345947266,52.89040756225586,0.36681485176086426,52.523597717285156,0.9999987483024597,0.9999984502792358,0.0
10,actor,12,0.10321187973022461,54.31687545776367,53.27509689331055,0.2874213755130768,52.98767852783203,0.9999979734420776,0.9999985694885254,0.0
10,actor,13,0.1035681962966919,54.51371383666992,53.666622161865234,0.19586336612701416,53.470760345458984,0.9999963641166687,0.9999986886978149,0.0
10,actor,14,0.09813416004180908,54.57744216918945,54.079185485839844,0.09813416004180908,53.98105239868164,0.9999923706054688,0.9999986886978149,0.0
11,actor,0,-0.0914149284362793,42.100772857666016,56.662315368652344,1.7747355699539185,54.887577056884766,1.0,0.4219655692577362,0.009717434644699097
11,actor,1,-0.09827172756195068,46.64888381958008,57.889007568359375,1.9842110872268677,55.9047966003418,1.0,0.915111243724823,0.0010169148445129395
11,actor,2,-0.0963127613067627,53.74070358276367,58.82733917236328,2.2142295837402344,56.61311340332031,0.8002668619155884,0.9968841075897217,5.08427619934082e-05
11,actor,3,-0.10289764404296875,56.533817291259766,59.67594909667969,2.456717014312744,57.219234466552734,-0.9991981983184814,0.9994901418685913,9.447336196899414e-06
11,actor,4,-0.09866225719451904,58.17722702026367,60.49874496459961,2.7215466499328613,57.77720642089844,-0.9999994039535522,0.9996410608291626,1.4662742614746094e-05
11,actor,5,-0.07389473915100098,58.90585708618164,61.33074951171875,2.9986274242401123,58.33212661743164,-1.0,0.9995720386505127,3.36766242980957e-05
11,actor,6,0.05201339349150658,60.42164611816406,62.10927200317383,3.2669029235839844,58.842376708984375,-1.0,0.9995982646942139,4.363059997558594e-05
11,actor,7,0.3255913257598877,61.60480499267578,62.74090576171875,3.4182770252227783,59.322635650634766,-1.0,0.9995863437652588,4.1425228118896484e-05
11,actor,8,0.5306262969970703,62.89499282836914,63.0537109375,3.288341999053955,59.76537322998047,-0.9999999403953552,0.9996170997619629,2.422928810119629e-05
11,actor,9,0.613014817237854,63.253173828125,63.149444580078125,2.932180404663086,60.21726989746094,-0.9999939799308777,0.9996300935745239,1.2099742889404297e-05
11,actor,10,0.6144134998321533,63.153682708740234,63.16886901855469,2.465885639190674,60.70298767089844,-0.9984988570213318,0.9996315240859985,5.692243576049805e-06
11,actor,11,0.5917091369628906,62.60224151611328,63.21706008911133,1.9686039686203003,61.24845886230469,-0.6352694630622864,0.9996014833450317,3.039836883544922e-06
11,actor,12,0.5929901599884033,62.2849006652832,63.30914306640625,1.464003086090088,61.84514236450195,0.9956077933311462,0.9994955658912659,1.6391277313232422e-06
11,actor,13,0.500333309173584,63.86513137817383,63.32251739501953,0.9261168241500854,62.39640426635742,0.9999999403953552,0.9993304014205933,6.258487701416016e-07
11,actor,14,0.45272040367126465,63.759273529052734,63.44083023071289,0.45272040367126465,62.98810958862305,1.0,0.9996087551116943,2.086162567138672e-07
12,actor,0,-0.11924576759338379,9.649697303771973,12.73568344116211,-1.194616675376892,13.930298805236816,1.0,0.9996315240859985,0.0
12,actor,1,-0.11935985088348389,10.409819602966309,13.120301246643066,-1.14340341091156,14.263703346252441,1.0,0.9997283220291138,0.0
12,actor,2,-0.11922585964202881,9.561463356018066,13.574023246765137,-1.0888289213180542,14.662850379943848,1.0,0.9997761249542236,0.0
12,actor,3,-0.1190183162689209,9.486071586608887,14.060274124145508,-1.0309442281723022,15.091217994689941,1.0,0.9998014569282532,0.0
12,actor,4,-0.11871480941772461,10.01164436340332,14.549406051635742,-0.9696182012557983,15.519022941589355,1.0,0.9998301267623901,0.0
12,actor,5,-0.11839568614959717,10.949315071105957,15.019808769226074,-0.9047351479530334,15.924542427062988,1.0,0.9998615980148315,0.0
12,actor,6,-0.11808514595031738,12.217951774597168,15.452860832214355,-0.8360865712165833,16.2889461517334,1.0,0.9998942613601685,0.0
12,actor,7,-0.11782443523406982,13.500141143798828,15.845495223999023,-0.7634252309799194,16.60892105102539,1.0,0.9999219179153442,0.0
12,actor,8,-0.11760818958282471,14.643936157226562,16.202491760253906,-0.6864442229270935,16.88893699645996,1.0,0.9999436736106873,0.0
12,actor,9,-0.11741602420806885,15.536038398742676,16.534894943237305,-0.6048229932785034,17.13971710205078,0.9999997019767761,0.9999597668647766,0.0
