seq_id,mode,source_file,source_t,reward_sum_discounted,reward_sum_undiscounted,reward_mean,lambda_t0,lambda_mean,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,steer_mean,gas_mean,brake_mean
287,actor,data/latent/train/1781995633130_heuristic_00005.npz,42,11.181777954101562,12.043952941894531,0.8029301762580872,93.72876739501953,95.83385467529297,7.865971565246582,85.86280059814453,87.54095458984375,96.84756469726562,94.55533599853516,-0.3457893133163452,0.9999932646751404,0.0
288,actor,data/latent/train/1781995799509_heuristic_00023.npz,211,-1.4511077404022217,-1.5568630695343018,-0.10379087179899216,42.407501220703125,46.334774017333984,-1.0423634052276611,43.449851989746094,42.93586349487305,50.51273727416992,47.23862838745117,-0.22562828660011292,0.999999463558197,0.0
289,actor,data/latent/train/1781975547656_heuristic_00000.npz,506,-1.6144567728042603,-1.7279162406921387,-0.1151944175362587,34.607261657714844,36.98858642578125,-1.1747175455093384,35.781978607177734,35.65896224975586,39.79805374145508,39.92855453491211,-0.8512988686561584,0.9997464418411255,8.328755939146504e-06
290,actor,data/latent/train/1781975759513_heuristic_00023.npz,637,-1.5722564458847046,-1.6830567121505737,-0.11220378428697586,32.131446838378906,33.75099182128906,-1.1430280208587646,33.27447509765625,36.93412399291992,36.65666198730469,37.09355926513672,0.9999945759773254,0.9987207055091858,5.205472461966565e-07
291,actor,data/latent/train/1781995927298_heuristic_00037.npz,381,-1.5182039737701416,-1.6231131553649902,-0.10820754617452621,38.606101989746094,41.990909576416016,-1.1097160577774048,39.7158203125,41.003265380859375,46.25544738769531,42.84779739379883,0.9888380765914917,0.9999939799308777,0.0
292,actor,data/latent/train/1781995790154_heuristic_00022.npz,942,1.391038417816162,1.613133430480957,0.10754223167896271,68.9438247680664,74.42915344238281,0.6017569303512573,68.34207916259766,63.97940444946289,79.04351806640625,73.84233856201172,-0.2931908965110779,0.9990087747573853,5.7333709264639765e-05
293,actor,data/latent/train/1781995725381_heuristic_00015.npz,977,-1.652758240699768,-1.7723315954208374,-0.11815544217824936,29.529436111450195,33.35799026489258,-1.191338300704956,30.720775604248047,22.76374053955078,37.22003936767578,32.11886215209961,-0.333750456571579,0.9998892545700073,8.1062319168268e-07
294,actor,data/latent/train/1781995902344_heuristic_00034.npz,28,10.149685859680176,10.930916786193848,0.7287277579307556,92.49127197265625,94.94973754882812,7.14400577545166,85.3472671508789,83.64045715332031,96.4686279296875,93.70103454589844,-0.05377678945660591,0.9999983906745911,0.0
295,actor,data/latent/train/1781975666230_heuristic_00013.npz,828,1.4556208848953247,1.6195043325424194,0.10796695202589035,66.59571075439453,69.72843170166016,0.8511887192726135,65.74449157714844,73.63106536865234,73.4131851196289,73.03787994384766,-0.17521315813064575,0.9995424747467041,2.761681798801874e-06
296,actor,data/latent/train/1781975684660_heuristic_00015.npz,788,-1.508095622062683,-1.615743637084961,-0.10771623998880386,36.7793083190918,39.43743896484375,-1.0910717248916626,37.870365142822266,40.85651779174805,43.09885787963867,41.53093338012695,0.7170708775520325,0.9996694922447205,5.702177645616757e-07
297,actor,data/latent/train/1781975565096_heuristic_00002.npz,403,-1.3366976976394653,-1.4219715595245361,-0.09479810297489166,44.80145263671875,49.88080978393555,-1.001238226890564,45.80268859863281,43.62997817993164,55.359275817871094,48.19525909423828,-0.200934499502182,0.9999963045120239,0.0
298,actor,data/latent/train/1781995669694_heuristic_00009.npz,293,-1.5950746536254883,-1.7119967937469482,-0.11413311958312988,34.37019729614258,36.05425262451172,-1.1440099477767944,35.514198303222656,39.25581359863281,38.952693939208984,39.80268478393555,0.7775238156318665,0.9998577833175659,1.4106431933669228e-07
299,actor,data/latent/train/1781995963949_heuristic_00041.npz,824,-0.5708937644958496,-0.5913733243942261,-0.03942488878965378,52.06780242919922,57.84611129760742,-0.48205041885375977,52.54985809326172,46.268184661865234,63.17673110961914,55.63303756713867,0.9999951720237732,0.9999853372573853,0.0
300,actor,data/latent/train/1781995936765_heuristic_00038.npz,125,-0.7729133367538452,-0.8312413692474365,-0.05541609227657318,44.126766204833984,47.59590530395508,-0.5441927909851074,44.67097091674805,38.74734115600586,51.422420501708984,48.443214416503906,0.07318530976772308,0.9994436502456665,1.110235825763084e-05
301,actor,data/latent/train/1781975611090_heuristic_00007.npz,610,-0.7842334508895874,-0.8274393081665039,-0.055162619799375534,37.8282585144043,41.60675811767578,-0.6109755039215088,38.43922805786133,44.4491081237793,45.707035064697266,41.35317611694336,0.7839094400405884,0.9999964237213135,0.0
