episode_id,seed,policy_type,start_step,step,mse,mae,psnr,real_env_reward,real_vae_reward_pred,world_model_reward_pred,steer,gas,brake,reward_abs_error_true_vae
0,0,evo,438,32,0.01741757057607174,0.05773654580116272,17.59012421026698,3.0347962379455566,0.4132108688354492,0.9866126179695129,-0.10700440406799316,0.13291937112808228,0.0,2.6215853691101074
0,0,evo,438,33,0.017516491934657097,0.0581938736140728,17.56552866545281,-0.10000000149011612,0.4071779251098633,1.0208995342254639,-0.09846711158752441,0.13687238097190857,0.0,0.5071779265999794
0,0,evo,438,34,0.017738252878189087,0.058931395411491394,17.51089158051508,-0.10000000149011612,0.3753557801246643,1.0529303550720215,-0.09942124783992767,0.14418098330497742,0.0,0.4753557816147804
0,0,evo,438,35,0.01792711578309536,0.059518929570913315,17.46489576597526,3.0347962379455566,0.32055169343948364,1.0816733837127686,-0.10548019409179688,0.1464330554008484,0.0,2.714244544506073
0,0,evo,438,36,0.01789630949497223,0.05972765013575554,17.472365182500297,-0.10000000149011612,0.32220911979675293,1.1076388359069824,-0.09978153556585312,0.14387750625610352,0.0,0.42220912128686905
0,0,evo,438,37,0.017787830904126167,0.059868067502975464,17.498770077228766,-0.10000000149011612,0.363835871219635,1.130648136138916,-0.10620373487472534,0.1429368555545807,0.0,0.46383587270975113
0,0,evo,438,38,0.017742017284035683,0.06026667356491089,17.509970020061633,-0.10000000149011612,0.3564491868019104,1.1502971649169922,-0.1164354756474495,0.1392812430858612,0.0,0.4564491882920265
0,0,evo,438,39,0.017622027546167374,0.06059219315648079,17.539441242183354,3.0347962379455566,0.3583769202232361,1.1667118072509766,-0.11980753391981125,0.12904804944992065,0.0,2.6764193177223206
0,0,evo,438,40,0.017655489966273308,0.06082293018698692,17.53120225611721,-0.10000000149011612,0.4067903757095337,1.1805095672607422,-0.1263190358877182,0.11581465601921082,0.0,0.5067903771996498
0,0,evo,438,41,0.01765657588839531,0.06068985164165497,17.530935146292794,-0.10000000149011612,0.3725265860557556,1.1915512084960938,-0.1041032150387764,0.10587137937545776,0.0,0.47252658754587173
0,0,evo,438,42,0.017629915848374367,0.06052549183368683,17.537497606827472,3.0347962379455566,0.37671762704849243,1.2012145519256592,-0.11774519830942154,0.09521213173866272,0.0,2.658078610897064
0,0,evo,438,43,0.017268197610974312,0.059654880315065384,17.627529900792023,-0.10000000149011612,0.2855551242828369,1.2060458660125732,-0.11863962560892105,0.09417632222175598,0.0,0.38555512577295303
0,0,evo,438,44,0.01697915978729725,0.058589283376932144,17.70083804596707,-0.10000000149011612,0.24930506944656372,1.2088589668273926,-0.0818103775382042,0.08407402038574219,0.0,0.34930507093667984
0,0,evo,438,45,0.016413601115345955,0.056862425059080124,17.847961250439482,3.0347962379455566,0.3120250105857849,1.2113802433013916,-0.06190994754433632,0.07842496037483215,0.0,2.7227712273597717
0,0,evo,438,46,0.015907643362879753,0.05560949072241783,17.983941541249283,-0.10000000149011612,0.4561219811439514,1.2075512409210205,-0.0663270577788353,0.07931733131408691,0.0,0.5561219826340675
0,0,evo,438,47,0.015503361821174622,0.05450622737407684,18.095741171797066,-0.10000000149011612,0.4514838457107544,1.1970303058624268,-0.045989759266376495,0.07274934649467468,0.0,0.5514838472008705
0,0,evo,438,48,0.015284352004528046,0.05413252115249634,18.157529688988504,3.0347962379455566,0.5135340094566345,1.1861004829406738,-0.003751293756067753,0.07129672169685364,0.0,2.521262228488922
0,0,evo,438,49,0.015047323890030384,0.05372242629528046,18.225407308432178,-0.10000000149011612,0.5333800911903381,1.1716561317443848,0.03664345294237137,0.07368689775466919,0.0,0.6333800926804543
0,0,evo,438,50,0.014731251634657383,0.0533985011279583,18.317603519399917,-0.10000000149011612,0.5177605152130127,1.1490089893341064,0.04810238257050514,0.07632136344909668,0.0,0.6177605167031288
0,0,evo,438,51,0.01434576977044344,0.053013306111097336,18.43276143264161,3.0347962379455566,0.467365026473999,1.1160719394683838,0.05682723969221115,0.08020716905593872,0.0,2.5674312114715576
0,0,evo,438,52,0.014084391295909882,0.052796605974435806,18.512619177616227,-0.10000000149011612,0.30410236120224,1.0815701484680176,0.08615319430828094,0.07941454648971558,0.0,0.4041023626923561
0,0,evo,438,53,0.013858705759048462,0.05252118781208992,18.582773258532608,-0.10000000149011612,0.23643451929092407,1.0506439208984375,0.10858602821826935,0.08110371232032776,0.0,0.3364345207810402
0,0,evo,438,54,0.01402218546718359,0.05288979783654213,18.531842929050796,3.0347962379455566,0.3166894316673279,1.0162205696105957,0.10498660057783127,0.08912941813468933,0.0,2.7181068062782288
0,0,evo,438,55,0.013884027488529682,0.05265745893120766,18.57484535154404,-0.10000000149011612,0.2923892140388489,0.9785836338996887,0.08655855059623718,0.09950724244117737,0.0,0.392389215528965
0,0,evo,438,56,0.013697558082640171,0.05266352370381355,18.633568493224082,-0.10000000149011612,0.1807403862476349,0.9418392181396484,0.05164532735943794,0.10248717665672302,0.0,0.280740387737751
0,0,evo,438,57,0.01341230422258377,0.0522531121969223,18.724966043118897,3.0347962379455566,0.10893768072128296,0.9047482013702393,0.014894955791532993,0.10244923830032349,0.0,2.9258585572242737
0,0,evo,438,58,0.013391911052167416,0.052330028265714645,18.731574438849517,-0.10000000149011612,0.10301220417022705,0.8690140247344971,-0.051727648824453354,0.09937465190887451,0.0,0.20301220566034317
0,0,evo,438,59,0.013113291002810001,0.05179515480995178,18.822883010638257,-0.10000000149011612,0.10407400131225586,0.8297163844108582,-0.0760379508137703,0.08804473280906677,0.0,0.20407400280237198
0,0,evo,438,60,0.013206091709434986,0.051662709563970566,18.792256911033494,3.0347962379455566,0.12611553072929382,0.8008520007133484,-0.058100879192352295,0.07372644543647766,0.0,2.908680707216263
0,0,evo,438,61,0.013495764695107937,0.05161898210644722,18.69802502477842,-0.10000000149011612,0.08090400695800781,0.7781676650047302,-0.0011839562794193625,0.06326726078987122,0.0,0.18090400844812393
0,0,evo,438,62,0.01397465169429779,0.052211944013834,18.546590077084137,-0.10000000149011612,0.0880899727344513,0.7569074034690857,0.03853387385606766,0.061188578605651855,0.0,0.1880899742245674
0,0,evo,438,63,0.014365561306476593,0.05319616571068764,18.426774001250156,3.0347962379455566,0.0718083381652832,0.728127658367157,0.06025117635726929,0.061465173959732056,0.0,2.9629878997802734
0,0,evo,438,64,0.014998468570411205,0.05493514612317085,18.239530826358855,-0.10000000149011612,0.08647662401199341,0.6982800364494324,0.049640946090221405,0.06684622168540955,0.0,0.18647662550210953
0,0,evo,438,65,0.015507443808019161,0.05662083625793457,18.09459783847434,-0.10000000149011612,0.07252541184425354,0.6679700613021851,0.06318822503089905,0.06979995965957642,0.0,0.17252541333436966
0,0,evo,438,66,0.015995018184185028,0.05818270146846771,17.960152618451616,3.0347962379455566,0.07249391078948975,0.6458214521408081,0.06442777067422867,0.07161301374435425,0.0,2.962302327156067
0,0,evo,438,67,0.016714483499526978,0.05981062725186348,17.76907039159423,-0.10000000149011612,0.026159759610891342,0.6230919361114502,0.05836646258831024,0.07401537895202637,0.0,0.12615976110100746
0,0,evo,438,68,0.017624467611312866,0.06192076578736305,17.53883993029397,3.0347962379455566,0.00720074400305748,0.6011506915092468,0.06970320641994476,0.07308369874954224,0.0,3.027595493942499
0,0,evo,438,69,0.01815708912909031,0.06314210593700409,17.409537745650393,-0.10000000149011612,0.026575740426778793,0.5829232931137085,0.06785137206315994,0.07484567165374756,0.0,0.1265757419168949
0,0,evo,438,70,0.01851494424045086,0.06422557681798935,17.324775915324956,-0.10000000149011612,0.032079216092824936,0.5635823607444763,0.0623357892036438,0.07675960659980774,0.0,0.13207921758294106
0,0,evo,438,71,0.018774131312966347,0.06480896472930908,17.264401488491316,3.0347962379455566,0.005239661782979965,0.5447107553482056,0.04965879023075104,0.07602912187576294,0.0,3.0295565761625767
0,0,evo,438,72,0.018875090405344963,0.06514885276556015,17.241109595690563,-0.10000000149011612,-0.01932227984070778,0.5258183479309082,0.062614805996418,0.0756775438785553,0.0,0.08067772164940834
0,0,evo,438,73,0.01886599138379097,0.06502597779035568,17.243203682420912,3.0347962379455566,-0.010387185961008072,0.5095416903495789,0.07123252004384995,0.07640564441680908,0.0,3.0451834239065647
0,0,evo,438,74,0.018925504758954048,0.06501001864671707,17.229525286783467,-0.10000000149011612,-0.019356999546289444,0.49314600229263306,0.08279194682836533,0.07711318135261536,0.0,0.08064300194382668
0,0,evo,438,75,0.019003303721547127,0.06508215516805649,17.21170890451824,-0.10000000149011612,-0.017189327627420425,0.47734618186950684,0.08440734446048737,0.0782361626625061,0.0,0.0828106738626957
0,0,evo,438,76,0.01885136030614376,0.06470588594675064,17.246573058223028,3.0347962379455566,-0.029694978147745132,0.4611815810203552,0.07393692433834076,0.0808735191822052,0.0,3.0644912160933018
0,0,evo,438,77,0.018654964864253998,0.06408611685037613,17.292055645955443,-0.10000000149011612,-0.034471336752176285,0.44401252269744873,0.06230827048420906,0.08360698819160461,0.0,0.06552866473793983
0,0,evo,438,78,0.018325086683034897,0.06327805668115616,17.369539623416944,-0.10000000149011612,-0.042731914669275284,0.42620980739593506,0.05440748855471611,0.0822620689868927,0.0,0.057268086820840836
0,0,evo,438,79,0.01800295151770115,0.06234458088874817,17.44656288076159,3.0347962379455566,-0.04244949296116829,0.4081023335456848,0.03416046127676964,0.08154726028442383,0.0,3.077245730906725
0,0,evo,438,80,0.017676418647170067,0.06154705584049225,17.526057211851715,-0.10000000149011612,-0.0463382788002491,0.3888564705848694,,,,0.05366172268986702
1,1,evo,348,0,0.002024861052632332,0.019359232857823372,26.93604773014958,,,,-0.026750249788165092,0.07313346862792969,0.0,
1,1,evo,348,1,0.001788752619177103,0.018640214577317238,27.47449717316958,3.5363636016845703,0.23269128799438477,0.23269128799438477,0.0022004658821970224,0.06807661056518555,0.0,3.3036723136901855
1,1,evo,348,2,0.0018030513310804963,0.018914993852376938,27.43991909169068,-0.10000000149011612,0.29966241121292114,0.2424737811088562,0.008994363248348236,0.06616076827049255,0.0,0.39966241270303726
1,1,evo,348,3,0.00192069576587528,0.019619330763816833,27.16541421013035,-0.10000000149011612,0.3226403594017029,0.2569316029548645,-0.0266822949051857,0.06861761212348938,0.0,0.422640360891819
1,1,evo,348,4,0.002109851920977235,0.02022729068994522,26.757480243986112,3.5363636016845703,0.2810700535774231,0.2693398594856262,-0.03732509911060333,0.0685797929763794,0.0,3.255293548107147
1,1,evo,348,5,0.002284550340846181,0.020964177325367928,26.411992676757606,-0.10000000149011612,0.23394298553466797,0.2817252278327942,-0.024962052702903748,0.06267532706260681,0.0,0.3339429870247841
1,1,evo,348,6,0.002311146818101406,0.021447034552693367,26.361724646178367,-0.10000000149011612,0.2234368920326233,0.29533886909484863,-0.02494499273598194,0.05992820858955383,0.0,0.3234368935227394
1,1,evo,348,7,0.0020624289754778147,0.021418949589133263,26.856209984576388,3.5363636016845703,0.21935635805130005,0.30891650915145874,-0.024697432294487953,0.05865868926048279,0.0,3.3170072436332703
1,1,evo,348,8,0.0021846953313797712,0.022302962839603424,26.606091193920772,-0.10000000149011612,0.28680139780044556,0.3234483003616333,-0.018346300348639488,0.0575639009475708,0.0,0.3868013992905617
1,1,evo,348,9,0.0022701218258589506,0.023150593042373657,26.439508358118946,-0.10000000149011612,0.3095749020576477,0.33903968334198,-0.028646918013691902,0.056492000818252563,0.0,0.4095749035477638
1,1,evo,348,10,0.0023921714164316654,0.023992160335183144,26.212077032191424,3.5363636016845703,0.32173246145248413,0.35377299785614014,-0.029477298259735107,0.053756117820739746,0.0,3.214631140232086
1,1,evo,348,11,0.002729133702814579,0.02545381337404251,25.639751873157394,-0.10000000149011612,0.3753299117088318,0.36920714378356934,-0.01641695946455002,0.05157202482223511,0.0,0.4753299131989479
1,1,evo,348,12,0.0029637061525136232,0.026525476947426796,25.281648582730533,-0.10000000149011612,0.35158175230026245,0.38609999418258667,-0.0008080897969193757,0.05020332336425781,0.0,0.45158175379037857
1,1,evo,348,13,0.00313647766597569,0.02742002345621586,25.035578006112797,3.5363636016845703,0.3345613479614258,0.4047365188598633,0.02030775137245655,0.05246618390083313,0.0,3.2018022537231445
1,1,evo,348,14,0.0032892823219299316,0.02803117036819458,24.828988490487404,-0.10000000149011612,0.2734804153442383,0.42575109004974365,0.050684183835983276,0.055989980697631836,0.0,0.3734804168343544
1,1,evo,348,15,0.003273849608376622,0.02817191183567047,24.849412747567932,-0.10000000149011612,0.2757800817489624,0.4497963786125183,0.049645911902189255,0.06317156553268433,0.0,0.3757800832390785
1,1,evo,348,16,0.003014768473803997,0.027543529868125916,25.207460349036804,3.5363636016845703,0.2848363518714905,0.47373640537261963,0.026608610525727272,0.07362949848175049,0.0,3.25152724981308
1,1,evo,348,17,0.0028175723273307085,0.02680855430662632,25.501249267610223,-0.10000000149011612,0.3719317317008972,0.4960685968399048,0.0038596312515437603,0.08142736554145813,0.0,0.47193173319101334
1,1,evo,348,18,0.0027003486175090075,0.026693984866142273,25.68580164401411,-0.10000000149011612,0.3975263237953186,0.5160477161407471,-0.03331686556339264,0.08309295773506165,0.0,0.4975263252854347
1,1,evo,348,19,0.002895442070439458,0.0269840806722641,25.38285119641039,3.5363636016845703,0.26934993267059326,0.5330891013145447,-0.04615756496787071,0.07895556092262268,0.0,3.267013669013977
1,1,evo,348,20,0.002962094498798251,0.026979930698871613,25.284010904292696,-0.10000000149011612,0.3955237865447998,0.549258828163147,-0.020262131467461586,0.07289665937423706,0.0,0.4955237880349159
1,1,evo,348,21,0.0029519684612751007,0.02688451111316681,25.298882868108386,-0.10000000149011612,0.44869762659072876,0.5687225461006165,0.01856490783393383,0.06910374760627747,0.0,0.5486976280808449
1,1,evo,348,22,0.002525042975321412,0.02598549984395504,25.97731225946857,3.5363636016845703,0.43449634313583374,0.5935277938842773,0.04166256636381149,0.07316437363624573,0.0,3.1018672585487366
1,1,evo,348,23,0.0025243107229471207,0.025603489950299263,25.978571878765404,-0.10000000149011612,0.35043227672576904,0.6216846704483032,0.053602736443281174,0.07909023761749268,0.0,0.45043227821588516
1,1,evo,348,24,0.0025862399488687515,0.025509342551231384,25.873311841596824,-0.10000000149011612,0.36056745052337646,0.651482343673706,0.03964398056268692,0.08667892217636108,0.0,0.4605674520134926
1,1,evo,348,25,0.0028923272620886564,0.02616995759308338,25.387525688885184,3.5363636016845703,0.38137346506118774,0.6800216436386108,0.010932952165603638,0.09366592764854431,0.0,3.1549901366233826
1,1,evo,348,26,0.0029296251013875008,0.026022516191005707,25.33187951938004,-0.10000000149011612,0.34944403171539307,0.7056829929351807,-0.010215850546956062,0.09376582503318787,0.0,0.4494440332055092
1,1,evo,348,27,0.002822571201249957,0.025344988331198692,25.493550938954872,-0.10000000149011612,0.30560463666915894,0.7285410761833191,-0.023662641644477844,0.0852762758731842,0.0,0.40560463815927505
1,1,evo,348,28,0.0027642527129501104,0.02486436627805233,25.584222555009035,3.5363636016845703,0.4236132502555847,0.7502266764640808,-0.042372092604637146,0.08191770315170288,0.0,3.1127503514289856
1,1,evo,348,29,0.0026690345257520676,0.024225451052188873,25.736458082856938,-0.10000000149011612,0.3750571608543396,0.7710837721824646,-0.03740406036376953,0.07609382271766663,0.0,0.4750571623444557
1,1,evo,348,30,0.0025104451924562454,0.023389628157019615,26.00249255617515,-0.10000000149011612,0.32163530588150024,0.7928274273872375,-0.016625676304101944,0.06894537806510925,0.0,0.42163530737161636
1,1,evo,348,31,0.0022824944462627172,0.022571677342057228,26.41590270512345,3.5363636016845703,0.32074660062789917,0.817310631275177,-0.015442674979567528,0.06782588362693787,0.0,3.215617001056671
1,1,evo,348,32,0.0022233249619603157,0.022184884175658226,26.529970560270797,-0.10000000149011612,0.22938495874404907,0.8430418968200684,-0.030361542478203773,0.06485864520072937,0.0,0.3293849602341652
1,1,evo,348,33,0.002182362601161003,0.021700428798794746,26.610730894029103,-0.10000000149011612,0.23740321397781372,0.867734432220459,-0.03734278306365013,0.062110960483551025,0.0,0.33740321546792984
1,1,evo,348,34,0.002071506343781948,0.021153748035430908,26.837137323800366,3.5363636016845703,0.22579234838485718,0.890355110168457,-0.01686118356883526,0.059049755334854126,0.0,3.310571253299713
1,1,evo,348,35,0.0019660682883113623,0.02056206576526165,27.064014017013665,-0.10000000149011612,0.24157369136810303,0.913154125213623,0.008985336869955063,0.05664917826652527,0.0,0.34157369285821915
1,1,evo,348,36,0.0019098572665825486,0.020301008597016335,27.189990885909516,-0.10000000149011612,0.2740125060081482,0.9381308555603027,-0.005739182699471712,0.057872116565704346,0.0,0.3740125074982643
1,1,evo,348,37,0.002234300598502159,0.020459622144699097,26.50858398145877,3.5363636016845703,0.2950790524482727,0.9626017212867737,-0.011577614583075047,0.057961612939834595,0.0,3.2412845492362976
1,1,evo,348,38,0.002324506873264909,0.020636744797229767,26.3366916532662,-0.10000000149011612,0.40698468685150146,0.9846184849739075,-0.017409393563866615,0.05652502179145813,0.0,0.5069846883416176
1,1,evo,348,39,0.002447129925712943,0.02085471712052822,26.11342971995883,-0.10000000149011612,0.404197633266449,1.0042774677276611,-0.03553178906440735,0.056338727474212646,0.0,0.5041976347565651
1,1,evo,348,40,0.002324016997590661,0.020919816568493843,26.33760699890642,3.5363636016845703,0.3174660801887512,1.0217328071594238,-0.040726106613874435,0.054393500089645386,0.0,3.218897521495819
1,1,evo,348,41,0.0027385938446968794,0.021918082609772682,25.624723723047794,-0.10000000149011612,0.22934788465499878,1.037043571472168,0.0047171697951853275,0.04892247915267944,0.0,0.3293478861451149
1,1,evo,348,42,0.003039554925635457,0.022867197170853615,25.171900043819026,-0.10000000149011612,0.2356054186820984,1.0548946857452393,0.048113808035850525,0.04881221055984497,0.0,0.3356054201722145
1,1,evo,348,43,0.0030597068835049868,0.02302549220621586,25.143201764509982,3.5363636016845703,0.26300960779190063,1.0779292583465576,0.06269773840904236,0.05568414926528931,0.0,3.2733539938926697
1,1,evo,348,44,0.002982173813506961,0.022776884958148003,25.25467047654626,-0.10000000149011612,0.3252454996109009,1.1028051376342773,0.04289962351322174,0.06646847724914551,0.0,0.425245501101017
1,1,evo,348,45,0.0028207588475197554,0.0224504042416811,25.496340409868466,-0.10000000149011612,0.3532583713531494,1.1237139701843262,0.025797037407755852,0.07902222871780396,0.0,0.45325837284326553
1,1,evo,348,46,0.00289774383418262,0.022544553503394127,25.379400095888638,3.5363636016845703,0.4225984811782837,1.1382930278778076,0.015146657824516296,0.090349942445755,0.0,3.1137651205062866
1,1,evo,348,47,0.0028186177369207144,0.02261986769735813,25.49963819482418,-0.10000000149011612,0.377967894077301,1.1489026546478271,-0.009108589962124825,0.09573212265968323,0.0,0.47796789556741714
1,1,evo,348,48,0.0030071865767240524,0.02309027872979641,25.218396258642372,-0.10000000149011612,0.3407301902770996,1.1577775478363037,-0.004637063015252352,0.09978309273719788,0.0,0.44073019176721573
1,1,evo,348,49,0.004051404073834419,0.025714868679642677,23.92394439540424,3.5363636016845703,0.3318261504173279,1.1650469303131104,0.04471013322472572,0.0860200822353363,0.0,3.2045374512672424
1,1,evo,348,50,0.004919587168842554,0.027766287326812744,23.080713398781825,-0.10000000149011612,0.33275145292282104,1.1776847839355469,0.09589526057243347,0.09471935033798218,0.0,0.43275145441293716
1,1,evo,348,51,0.005654249340295792,0.02929846942424774,22.476250439669574,-0.10000000149011612,0.30413252115249634,1.1959753036499023,0.11263744533061981,0.10012882947921753,0.0,0.40413252264261246
1,1,evo,348,52,0.0066996607929468155,0.031077347695827484,21.739471852813665,3.5363636016845703,0.3072720170021057,1.2140004634857178,0.12973658740520477,0.11400812864303589,0.0,3.2290915846824646
1,1,evo,348,53,0.007721288595348597,0.03309780731797218,21.123102148004335,-0.10000000149011612,0.37047868967056274,1.225938320159912,0.04082760214805603,0.1267417073249817,0.0,0.47047869116067886
1,1,evo,348,54,0.008813024498522282,0.03649407625198364,20.54875022620618,-0.10000000149011612,0.32916533946990967,1.2295923233032227,-0.04633050784468651,0.12742191553115845,0.0,0.4291653409600258
1,1,evo,348,55,0.009017017669975758,0.038016680628061295,20.44937079269689,3.5363636016845703,0.32262641191482544,1.2166368961334229,-0.15405739843845367,0.13149571418762207,0.0,3.213737189769745
1,1,evo,348,56,0.009825057350099087,0.040354371070861816,20.076649059134645,-0.10000000149011612,0.31883037090301514,1.187469244003296,-0.23622210323810577,0.12008365988731384,0.0,0.41883037239313126
1,1,evo,348,57,0.010658937506377697,0.04255801811814308,19.722860840631633,-0.10000000149011612,0.3297542929649353,1.1466429233551025,-0.2956220209598541,0.1032721996307373,0.0,0.4297542944550514
1,1,evo,348,58,0.01171337440609932,0.044717948883771896,19.3131797471084,3.5363636016845703,0.391082763671875,1.1111905574798584,-0.2613445818424225,0.08644148707389832,0.0,3.1452808380126953
1,1,evo,348,59,0.012198052369058132,0.045487385243177414,19.13709506447727,-0.10000000149011612,0.5511219501495361,1.104886770248413,-0.2390487641096115,0.07279431819915771,0.0,0.6511219516396523
1,1,evo,348,60,0.012601482681930065,0.04603726044297218,18.99578353081046,-0.10000000149011612,0.6208253502845764,1.1028358936309814,-0.21523262560367584,0.06677520275115967,0.0,0.7208253517746925
1,1,evo,348,61,0.012978206388652325,0.04692159220576286,18.86785323663155,3.5363636016845703,0.5368022322654724,1.0928633213043213,-0.1607595831155777,0.059097230434417725,0.0,2.999561369419098
1,1,evo,348,62,0.013249100185930729,0.04742678999900818,18.778136158822527,-0.10000000149011612,0.6448930501937866,1.0815184116363525,-0.11137206852436066,0.06319934129714966,0.0,0.7448930516839027
