seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
152,78.07616424560547,76.12923431396484,0.13037273287773132,0.9999994039535522,0.0,75.11531829833984,-1.946929931640625,-2.960845947265625
153,101.6089096069336,102.190673828125,0.9991928339004517,0.9999839067459106,0.0,97.23491668701172,0.5817642211914062,-4.373992919921875
154,60.01297378540039,64.72361755371094,-0.7467504143714905,0.9999979734420776,0.0,48.41421127319336,4.710643768310547,-11.598762512207031
155,53.56343460083008,65.45662689208984,0.923271119594574,0.9999830722808838,0.0,55.861637115478516,11.893192291259766,2.2982025146484375
156,57.28853225708008,63.89116287231445,0.9953379034996033,0.9999995231628418,0.0,48.784332275390625,6.602630615234375,-8.504199981689453
157,44.742671966552734,57.899391174316406,0.7411397695541382,0.999987006187439,0.0,54.54592514038086,13.156719207763672,9.803253173828125
158,41.19169998168945,53.3692512512207,0.9998446106910706,0.9999958872795105,0.0,39.64112854003906,12.17755126953125,-1.5505714416503906
159,44.22726821899414,57.045799255371094,-0.6297675967216492,0.9999995231628418,0.0,51.24150466918945,12.818531036376953,7.0142364501953125
160,67.10621643066406,70.90180206298828,-0.347908616065979,0.9999983906745911,0.0,53.962364196777344,3.7955856323242188,-13.143852233886719
161,28.81736946105957,39.179813385009766,0.628724992275238,0.9999889135360718,0.0,37.48506546020508,10.362443923950195,8.667695999145508
162,26.41832733154297,41.98460006713867,0.9908157587051392,0.9999457001686096,2.9802322387695312e-08,43.02330780029297,15.566272735595703,16.60498046875
163,33.336490631103516,46.091705322265625,0.9985313415527344,0.9999853372573853,0.0,39.998512268066406,12.75521469116211,6.662021636962891
164,35.2180290222168,49.33964157104492,1.0,0.9999386072158813,0.0,46.246219635009766,14.121612548828125,11.028190612792969
165,26.38715362548828,35.66992950439453,0.9999955892562866,0.999523937702179,5.662441253662109e-07,35.30184555053711,9.28277587890625,8.914691925048828
166,37.22254943847656,62.48167419433594,0.9476835131645203,0.9995144605636597,1.9669532775878906e-06,42.96513748168945,25.259124755859375,5.742588043212891
167,70.22280883789062,60.69113540649414,0.320054292678833,0.9999697208404541,2.9802322387695312e-08,66.0282211303711,-9.531673431396484,-4.194587707519531
168,77.1077651977539,65.3064956665039,0.9964160919189453,0.9990924000740051,4.410743713378906e-06,63.759578704833984,-11.80126953125,-13.348186492919922
169,77.01883697509766,93.0872573852539,0.9908663034439087,0.9997265338897705,5.662441253662109e-07,73.39240264892578,16.06842041015625,-3.626434326171875
170,68.54644012451172,82.70948028564453,1.0,0.9999854564666748,0.0,73.8001937866211,14.163040161132812,5.253753662109375
171,47.260643005371094,64.24286651611328,-0.4426009953022003,0.9996779561042786,1.7285346984863281e-06,67.93882751464844,16.982223510742188,20.678184509277344
172,47.484806060791016,45.475101470947266,0.20688048005104065,0.9999704360961914,2.9802322387695312e-08,29.633922576904297,-2.00970458984375,-17.85088348388672
173,20.21480941772461,17.0300350189209,-0.9964200854301453,0.9999908804893494,0.0,17.19727325439453,-3.184774398803711,-3.017536163330078
174,49.75706100463867,58.03152084350586,0.9997260570526123,0.9999861717224121,0.0,41.53348922729492,8.274459838867188,-8.22357177734375
175,66.10320281982422,75.0937728881836,0.9605552554130554,0.9999300837516785,1.1920928955078125e-07,53.22378158569336,8.990570068359375,-12.87942123413086
176,81.70626068115234,68.64636993408203,-1.0,0.9998661875724792,5.27501106262207e-06,58.501712799072266,-13.059890747070312,-23.204547882080078
177,58.43370819091797,60.1495475769043,0.5535312294960022,0.9999994039535522,0.0,68.34545135498047,1.7158393859863281,9.9117431640625
178,36.885711669921875,50.210960388183594,0.987350344657898,0.9998877048492432,1.4901161193847656e-07,43.983028411865234,13.325248718261719,7.097316741943359
179,51.48430252075195,72.54857635498047,-0.999997615814209,0.9996018409729004,2.2172927856445312e-05,47.0215950012207,21.064273834228516,-4.46270751953125
180,40.28815841674805,44.09646224975586,0.9996455907821655,0.9999989867210388,0.0,33.5596923828125,3.8083038330078125,-6.728466033935547
181,34.6297492980957,45.91291046142578,0.44704270362854004,0.999998927116394,0.0,36.61661148071289,11.283161163330078,1.9868621826171875
182,63.06610107421875,67.7886734008789,0.10940404236316681,0.9999985694885254,0.0,66.52400970458984,4.722572326660156,3.4579086303710938
183,60.96931838989258,58.72404098510742,0.9999899864196777,0.9999960064888,0.0,39.81490707397461,-2.2452774047851562,-21.15441131591797
184,17.45669174194336,20.990943908691406,0.9998430013656616,0.999996542930603,0.0,18.561704635620117,3.534252166748047,1.1050128936767578
185,49.560970306396484,53.58351516723633,-0.12505017220973969,0.9999629855155945,5.960464477539063e-08,55.92268371582031,4.022544860839844,6.361713409423828
186,34.326385498046875,29.30210304260254,-0.981086790561676,0.9999341368675232,2.384185791015625e-07,34.48323440551758,-5.024282455444336,0.15684890747070312
187,79.30587005615234,64.60102081298828,0.9998185038566589,0.9999426603317261,2.9802322387695312e-08,52.512935638427734,-14.704849243164062,-26.79293441772461
188,87.29647064208984,83.3874282836914,-0.5031977295875549,0.9999920129776001,0.0,73.8975601196289,-3.9090423583984375,-13.398910522460938
189,8.014603614807129,10.537190437316895,0.9989864826202393,0.9999934434890747,0.0,-8.327030181884766,2.5225868225097656,-16.341633796691895
190,63.35807800292969,63.03272247314453,0.9999995827674866,0.9999989867210388,0.0,18.67818832397461,-0.32535552978515625,-44.67988967895508
