seq_id,mode,t,value,steer,gas,brake,source_file,source_t
1,dataset_like_rollout,13,41.35459518432617,-0.2579757571220398,0.6499999761581421,0.0,data/latent/train/1781995688182_heuristic_00011.npz,270
1,actor_rollout,14,45.09368133544922,-0.9992901682853699,0.9978513121604919,0.00013777613639831543,data/latent/train/1781995688182_heuristic_00011.npz,270
1,dataset_like_rollout,14,42.88313674926758,0.09401080012321472,0.6499999761581421,0.0,data/latent/train/1781995688182_heuristic_00011.npz,270
1,actor_rollout,15,45.45985794067383,-0.998989999294281,0.9975666999816895,0.00016260147094726562,data/latent/train/1781995688182_heuristic_00011.npz,270
1,dataset_like_rollout,15,43.0860595703125,0.9783260822296143,0.25,0.05000000074505806,data/latent/train/1781995688182_heuristic_00011.npz,270
2,real_start,0,77.09476470947266,,,,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,1,77.09476470947266,0.9695742726325989,0.9999986886978149,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,1,77.09476470947266,0.15835823118686676,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,2,78.74810028076172,-0.41851577162742615,0.9999995231628418,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,2,77.19367218017578,1.0,0.25,0.05000000074505806,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,3,76.99678802490234,0.5099145770072937,0.9999991655349731,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,3,78.84930419921875,-0.43299785256385803,0.3499999940395355,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,4,79.164306640625,0.7227463722229004,0.9999991655349731,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,4,77.00811004638672,-1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,5,79.08851623535156,0.5815359354019165,0.9999992847442627,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,5,76.37335205078125,0.19468967616558075,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,6,79.43445587158203,0.5667164325714111,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,6,78.03324890136719,0.321160227060318,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,7,79.81646728515625,0.48614969849586487,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,7,77.59305572509766,0.9714446663856506,0.3499999940395355,0.05000000074505806,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,8,80.25492858886719,0.4567362666130066,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,8,78.5525131225586,-0.1683470904827118,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,9,80.591796875,0.4548865258693695,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,9,78.07378387451172,-0.8687636256217957,0.3499999940395355,0.05000000074505806,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,10,80.99761199951172,0.41864317655563354,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,10,76.85786437988281,-0.22003453969955444,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,11,81.24951934814453,0.38522741198539734,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,11,77.2813720703125,-0.4687824845314026,0.3499999940395355,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,12,81.53141784667969,0.3488219380378723,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,12,76.57266235351562,-1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,13,81.71473693847656,0.31237736344337463,0.9999994039535522,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,13,75.59432220458984,-0.6736157536506653,0.3499999940395355,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,14,81.86809539794922,0.2793397605419159,0.9999993443489075,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,14,75.82340240478516,0.16230188310146332,0.6499999761581421,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,actor_rollout,15,81.93476104736328,0.24909339845180511,0.9999992847442627,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
2,dataset_like_rollout,15,75.64397430419922,0.513649582862854,0.3499999940395355,0.0,data/latent/train/1781975767951_heuristic_00024.npz,41
3,real_start,0,63.3486328125,,,,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,1,63.3486328125,1.0,0.9997254610061646,5.960464477539063e-08,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,1,63.3486328125,1.0,0.3499999940395355,0.05000000074505806,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,2,63.70005416870117,1.0,0.9998276233673096,2.9802322387695312e-08,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,2,62.926998138427734,-0.4822039306163788,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,3,63.56122589111328,1.0,0.9999430179595947,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,3,62.40115737915039,-0.42851579189300537,0.6499999761581421,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,4,63.93362045288086,0.9999999403953552,0.9999837875366211,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,4,63.155025482177734,0.5781061053276062,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,5,64.55492401123047,0.9999917149543762,0.9999951124191284,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,5,62.761409759521484,-0.5432360172271729,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,6,64.90938568115234,0.9990755915641785,0.9999982714653015,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,6,61.209625244140625,-0.409443199634552,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,7,65.19461822509766,0.9335907101631165,0.9999992847442627,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,dataset_like_rollout,7,60.93470764160156,-0.546596109867096,0.3499999940395355,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
3,actor_rollout,8,65.29090881347656,-0.22176718711853027,0.9999996423721313,0.0,data/latent/train/1781975592337_heuristic_00005.npz,17
