seq_id,source_file,source_t,reward_sum_undiscounted,reward_sum_discounted,reward_mean,reward_max,lambda_t0,lambda_mean_all_steps,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,value_max,value_min,steer_mean,gas_mean,brake_mean,steer_abs_gt_09_frac,gas_gt_095_frac,brake_lt_005_frac
22,data/latent/train/1781975547656_heuristic_00000.npz,671,-0.2877228260040283,-0.27290987968444824,-0.019181521609425545,0.06994485855102539,55.55876922607422,58.85911178588867,-0.22572782635688782,55.78449630737305,62.67243576049805,63.690879821777344,60.9514045715332,64.58316040039062,56.709964752197266,0.5043359994888306,0.9999915957450867,0.0,0.2666666805744171,1.0,1.0
23,data/latent/train/1781995697152_heuristic_00012.npz,648,1.2159435749053955,1.1356443166732788,0.08106290549039841,0.17334342002868652,47.147979736328125,48.17430114746094,0.809396505355835,46.338584899902344,55.43002700805664,50.33179473876953,52.435646057128906,55.43002700805664,50.33179473876953,0.7118593454360962,0.9998952150344849,1.9868215517249155e-08,0.6666666865348816,1.0,1.0
24,data/latent/train/1781975731978_heuristic_00020.npz,616,-1.6433953046798706,-1.5341070890426636,-0.10955968499183655,-0.10578620433807373,38.65290451049805,41.94259262084961,-1.1114944219589233,39.76438903808594,38.83571243286133,46.10432052612305,42.91850662231445,46.10432052612305,38.83571243286133,0.661679208278656,0.9999685883522034,2.1855036891338386e-08,0.3333333432674408,1.0,1.0
25,data/latent/train/1781995874538_heuristic_00031.npz,384,-1.4336977005004883,-1.3470990657806396,-0.0955798476934433,-0.06720960140228271,46.28832244873047,50.059059143066406,-1.0074691772460938,47.295806884765625,45.43551254272461,54.98997116088867,50.727989196777344,54.98997116088867,45.43551254272461,1.0,0.999751627445221,3.973643192267673e-09,1.0,1.0,1.0
26,data/latent/train/1781995651476_heuristic_00007.npz,998,-1.7732179164886475,-1.6545864343643188,-0.11821452528238297,-0.1174553632736206,24.94910430908203,26.968570709228516,-1.1962978839874268,26.145401000976562,20.680614471435547,29.17171287536621,28.907819747924805,31.731712341308594,20.680614471435547,0.7830226421356201,0.999912440776825,0.0,0.7333333492279053,1.0,1.0
27,data/latent/train/1781995902344_heuristic_00034.npz,981,1.3190994262695312,1.150579810142517,0.08793996274471283,0.2943415641784668,59.14154815673828,63.26741027832031,0.5422322750091553,58.59931564331055,63.19538497924805,67.05960845947266,64.17715454101562,67.05960845947266,60.4882698059082,-0.08542310446500778,0.9999656677246094,1.9868215961338365e-09,0.2666666805744171,1.0,1.0
28,data/latent/train/1781995586132_heuristic_00000.npz,686,1.7307456731796265,1.589129090309143,0.11538304388523102,0.30792713165283203,61.52481460571289,65.02967834472656,1.047226905822754,60.47758483886719,72.20117950439453,69.1698989868164,66.53030395507812,72.20117950439453,62.58784484863281,0.03690275922417641,0.999988317489624,0.0,0.5333333611488342,1.0,1.0
29,data/latent/train/1781996010272_heuristic_00046.npz,651,-1.5885820388793945,-1.4789263010025024,-0.10590546578168869,-0.07823944091796875,40.055965423583984,41.70186996459961,-1.0550916194915771,41.11104965209961,42.988162994384766,44.36932373046875,46.564002990722656,50.42333221435547,42.988162994384766,0.053543705493211746,0.9997383952140808,1.2715658215256553e-07,0.8666666746139526,1.0,1.0
30,data/latent/train/1781995927298_heuristic_00037.npz,689,-1.28416907787323,-1.1988693475723267,-0.0856112688779831,-0.04996467009186745,50.24482727050781,54.755348205566406,-0.8723375201225281,51.11717224121094,53.8640251159668,59.82814407348633,55.311214447021484,59.82814407348633,50.813499450683594,0.11672516167163849,0.9999971985816956,0.0,0.46666666865348816,1.0,1.0
31,data/latent/train/1781995827249_heuristic_00026.npz,389,-1.7377209663391113,-1.6197291612625122,-0.11584806442260742,-0.10847592353820801,35.12715530395508,38.39942169189453,-1.164383053779602,36.29153060913086,32.199405670166016,42.08859634399414,39.21189880371094,42.08859634399414,32.199405670166016,0.9999802112579346,0.999549925327301,3.8941701063777145e-07,1.0,1.0,1.0
32,data/latent/train/1781995954713_heuristic_00040.npz,136,-0.041014909744262695,-0.09748038649559021,-0.0027343272231519222,0.3200500011444092,60.09030532836914,64.34700012207031,-0.2779296338558197,60.36823272705078,61.80768966674805,68.6499252319336,66.26246643066406,69.78152465820312,61.80768966674805,0.29361334443092346,0.9996899962425232,2.777576355583733e-06,0.46666666865348816,1.0,1.0
33,data/latent/train/1781995734609_heuristic_00016.npz,722,-0.4603252410888672,-0.4624565541744232,-0.030688349157571793,0.12598097324371338,50.92900466918945,53.471805572509766,-0.4521835148334503,51.381187438964844,58.62554931640625,57.08211135864258,57.195560455322266,58.8991813659668,55.3099479675293,-0.05463457480072975,0.9999960660934448,1.9868215961338365e-09,0.800000011920929,1.0,1.0
34,data/latent/train/1781995927298_heuristic_00037.npz,526,-1.763432264328003,-1.6462746858596802,-0.11756215244531631,-0.11323583126068115,38.72651672363281,42.56451416015625,-1.1933213472366333,39.91984558105469,35.01732635498047,47.10184860229492,42.435150146484375,47.10184860229492,35.01732635498047,-0.10622512549161911,0.9994876384735107,9.657939699536655e-06,0.6000000238418579,1.0,1.0
35,data/latent/train/1781995586132_heuristic_00000.npz,311,-1.5585503578186035,-1.4629613161087036,-0.10390336066484451,-0.0709528923034668,44.792301177978516,48.12950134277344,-1.0879642963409424,45.88026428222656,46.675453186035156,52.54831314086914,49.91166687011719,52.54831314086914,46.33140182495117,-0.6732189655303955,0.9950685501098633,3.050367013202049e-05,0.9333333373069763,0.9333333373069763,1.0
36,data/latent/train/1781995624027_heuristic_00004.npz,486,4.665328502655029,4.473662853240967,0.3110218942165375,0.7167818546295166,65.22270202636719,67.59703826904297,3.6897988319396973,61.53290557861328,64.88374328613281,71.8465805053711,66.47349548339844,71.8465805053711,62.17677688598633,0.9985688924789429,0.9988133907318115,2.2649764730431343e-07,1.0,1.0,1.0
37,data/latent/train/1781995836527_heuristic_00027.npz,890,11.055999755859375,10.253462791442871,0.7370666265487671,0.906912088394165,89.83097839355469,92.42771911621094,7.156989574432373,82.67399597167969,84.05091857910156,93.78816986083984,90.75066375732422,94.2096176147461,84.05091857910156,-0.09741715341806412,0.9988805055618286,1.1942784112761728e-05,0.800000011920929,1.0,1.0
38,data/latent/train/1781975592337_heuristic_00005.npz,935,-0.5985244512557983,-0.5612139701843262,-0.03990162909030914,-0.0016675032675266266,54.01358413696289,57.454124450683594,-0.4129103422164917,54.42649841308594,54.94549560546875,61.75638198852539,59.73994827270508,62.01541519165039,54.94549560546875,0.7391644716262817,0.9998237490653992,2.443790378947597e-07,0.5333333611488342,1.0,1.0
39,data/latent/train/1781995697152_heuristic_00012.npz,358,-1.3151463270187378,-1.2332067489624023,-0.08767642080783844,-0.0443575419485569,61.445068359375,66.67388153076172,-0.9124585390090942,62.357513427734375,60.540618896484375,72.73979949951172,67.16622161865234,72.73979949951172,60.540618896484375,0.4500189423561096,0.9985225796699524,3.565152655937709e-05,0.5333333611488342,1.0,1.0
40,data/latent/train/1781995808764_heuristic_00024.npz,572,-1.617525577545166,-1.511002540588379,-0.10783503949642181,-0.101531982421875,39.885162353515625,43.625831604003906,-1.0986754894256592,40.983821868896484,44.02239990234375,48.55571365356445,43.659114837646484,48.55571365356445,41.52425765991211,-1.0,0.9989280700683594,0.00019194484048057348,1.0,1.0,1.0
41,data/latent/train/1781975731978_heuristic_00020.npz,322,-1.6448171138763428,-1.5321886539459229,-0.10965447127819061,-0.09459590911865234,29.002498626708984,31.94565773010254,-1.097310185432434,30.099802017211914,29.915584564208984,35.47249221801758,32.26274871826172,35.47249221801758,28.261375427246094,0.4623223841190338,0.9994659423828125,2.11795168070239e-06,0.46666666865348816,1.0,1.0
42,data/latent/train/1781995836527_heuristic_00027.npz,595,5.539938449859619,4.999086856842041,0.3693292438983917,0.7380964756011963,60.124446868896484,67.29462432861328,3.001255750656128,57.12319564819336,44.918212890625,70.84647369384766,58.914031982421875,70.84647369384766,44.918212890625,0.941715657711029,0.9999995827674866,0.0,0.800000011920929,1.0,1.0
43,data/latent/train/1781995678845_heuristic_00010.npz,338,-1.3323954343795776,-1.2530114650726318,-0.08882636576890945,-0.01649952307343483,52.56412887573242,57.48316955566406,-0.9443621635437012,53.508487701416016,52.72675323486328,62.82984161376953,57.564640045166016,63.65097427368164,51.59920120239258,-0.3769020736217499,0.9999768137931824,4.1921933302546677e-07,0.800000011920929,1.0,1.0
44,data/latent/train/1781995874538_heuristic_00031.npz,392,-1.4791687726974487,-1.386250376701355,-0.0986112505197525,-0.07590138912200928,38.11994171142578,41.603111267089844,-1.0234003067016602,39.14334487915039,47.55533981323242,46.70104217529297,41.532073974609375,47.55533981323242,37.797481536865234,0.9999914169311523,0.9998832941055298,1.9868215517249155e-08,1.0,1.0,1.0
45,data/latent/train/1781975776928_heuristic_00025.npz,891,-1.5825557708740234,-1.4813989400863647,-0.10550371557474136,-0.08851766586303711,43.740386962890625,46.644081115722656,-1.0873427391052246,44.82773208618164,46.4784049987793,50.26060104370117,49.7232551574707,52.053401947021484,46.4784049987793,0.7699090242385864,0.9987579584121704,1.9792716557276435e-05,0.5333333611488342,1.0,1.0
46,data/latent/train/1781975731978_heuristic_00020.npz,228,-1.7478376626968384,-1.63120698928833,-0.11652251332998276,-0.11369204521179199,26.29474449157715,31.228015899658203,-1.180374264717102,27.475120544433594,19.93964385986328,36.14497375488281,26.94662094116211,36.14497375488281,19.93964385986328,0.9999991059303284,0.9995347857475281,7.947286384535346e-09,1.0,1.0,1.0
47,data/latent/train/1781995836527_heuristic_00027.npz,624,-1.7663226127624512,-1.6475178003311157,-0.11775483936071396,-0.1149214506149292,37.352237701416016,40.287208557128906,-1.1887201070785522,38.54096221923828,40.8984375,44.1759147644043,42.0826416015625,44.1759147644043,40.5142707824707,0.6923466920852661,0.999723494052887,3.824631221505115e-06,0.3333333432674408,1.0,1.0
48,data/latent/train/1781975574208_heuristic_00003.npz,85,10.552242279052734,9.971338272094727,0.7034828066825867,0.9662378430366516,68.10765075683594,65.32111358642578,7.645979881286621,60.461666107177734,74.63179016113281,64.75959014892578,68.92672729492188,74.63179016113281,64.75959014892578,0.6164839267730713,0.999783456325531,7.112820981092227e-07,0.6000000238418579,1.0,1.0
49,data/latent/train/1781995586132_heuristic_00000.npz,833,-1.5897529125213623,-1.487323522567749,-0.10598352551460266,-0.08931934833526611,42.39664077758789,46.18351745605469,-1.0888242721557617,43.48545455932617,40.776145935058594,50.42142105102539,47.07026672363281,50.42142105102539,40.776145935058594,0.6050898432731628,0.999678909778595,1.5695890454026085e-07,0.46666666865348816,1.0,1.0
50,data/latent/train/1781995605201_heuristic_00002.npz,788,-1.7213661670684814,-1.6066051721572876,-0.11475774645805359,-0.1119070053100586,33.642696380615234,36.710819244384766,-1.1627901792526245,34.80549240112305,32.58382034301758,40.233585357666016,37.752445220947266,40.69485855102539,32.58382034301758,0.2984444797039032,0.9997144341468811,1.6490618293119041e-07,0.6666666865348816,1.0,1.0
51,data/latent/train/1781975776928_heuristic_00025.npz,240,-1.343422770500183,-1.264561414718628,-0.08956151455640793,-0.035876039415597916,52.919639587402344,55.581382751464844,-0.9566442966461182,53.876285552978516,59.96637725830078,59.53566360473633,60.221954345703125,61.74288558959961,58.23308181762695,-0.155829519033432,0.999931275844574,5.702177645616757e-07,0.800000011920929,1.0,1.0
52,data/latent/train/1781995892840_heuristic_00033.npz,877,-1.289064884185791,-1.196311593055725,-0.08593765646219254,-0.052265409380197525,30.26933479309082,32.3851318359375,-0.8386992812156677,31.10803985595703,27.596099853515625,35.265586853027344,33.91393280029297,36.83517074584961,27.596099853515625,-0.8579285740852356,0.9994156956672668,8.885065653885249e-06,0.8666666746139526,1.0,1.0
53,data/latent/train/1781975601594_heuristic_00006.npz,59,18.14795684814453,16.819028854370117,1.2098637819290161,1.4684233665466309,104.41460418701172,106.75798797607422,11.737550735473633,92.67707061767578,90.75332641601562,106.26336669921875,100.86756134033203,106.26336669921875,90.75332641601562,-1.0,0.999637246131897,4.198153874312993e-06,1.0,1.0,1.0
54,data/latent/train/1781995808764_heuristic_00024.npz,337,-1.6520593166351318,-1.5410170555114746,-0.11013729125261307,-0.10315120220184326,33.39942169189453,37.5473747253418,-1.1130998134613037,34.51252365112305,29.926475524902344,41.76271057128906,36.33686065673828,41.76271057128906,29.926475524902344,0.7147042751312256,0.9999414086341858,0.0,0.6666666865348816,1.0,1.0
55,data/latent/train/1781995734609_heuristic_00016.npz,151,14.929239273071289,13.772216796875,0.9952825903892517,1.2533650398254395,94.88451385498047,97.85311126708984,9.354931831359863,85.52958679199219,81.72806549072266,97.0203628540039,93.9917221069336,99.20365142822266,81.72806549072266,-0.2253289520740509,0.999978244304657,1.7881394143159923e-08,0.8666666746139526,1.0,1.0
56,data/latent/train/1781995936765_heuristic_00038.npz,451,0.021023154258728027,-0.001411639153957367,0.0014015436172485352,0.23394441604614258,56.68122863769531,60.044776916503906,-0.0875207781791687,56.76875305175781,62.63325881958008,64.08728790283203,62.757450103759766,64.18467712402344,59.42082595825195,-0.28705886006355286,0.9999929070472717,1.390775050680304e-08,0.5333333611488342,1.0,1.0
57,data/latent/train/1781995963949_heuristic_00041.npz,797,-1.6380243301391602,-1.5253387689590454,-0.10920162498950958,-0.09755611419677734,29.35458755493164,30.212984085083008,-1.0910916328430176,30.445674896240234,32.29884338378906,31.963151931762695,35.036041259765625,37.04719924926758,31.963151931762695,0.6643273234367371,0.9997894763946533,2.7815499947791977e-07,0.46666666865348816,1.0,1.0
58,data/latent/train/1781995827249_heuristic_00026.npz,231,-1.7719160318374634,-1.6530710458755493,-0.1181277334690094,-0.11673951148986816,29.57976722717285,30.953760147094727,-1.193974256515503,30.773740768432617,36.68509292602539,33.60850143432617,34.62757110595703,36.68509292602539,33.19818115234375,0.3597048223018646,0.999974250793457,0.0,0.0,1.0,1.0
59,data/latent/train/1781995874538_heuristic_00031.npz,53,15.207544326782227,14.138115882873535,1.0138362646102905,1.1710309982299805,100.91797637939453,100.28028869628906,10.038251876831055,90.87973022460938,105.40105438232422,99.2789306640625,102.33773040771484,105.48686218261719,99.2789306640625,0.059542201459407806,0.9999939203262329,0.0,0.06666667014360428,1.0,1.0
60,data/latent/train/1781995734609_heuristic_00016.npz,405,-1.7458299398422241,-1.6294007301330566,-0.11638866364955902,-0.11525237560272217,34.274662017822266,37.786705017089844,-1.1796555519104004,35.45431137084961,29.378164291381836,41.32352066040039,38.25155258178711,42.50432205200195,29.378164291381836,0.551550030708313,0.9980705380439758,3.1526884413324296e-05,0.8666666746139526,1.0,1.0
61,data/latent/train/1781996037878_heuristic_00049.npz,199,-1.7363190650939941,-1.6206023693084717,-0.11575460433959961,-0.11393022537231445,40.297752380371094,43.266292572021484,-1.1733906269073486,41.47114181518555,45.2722053527832,47.37847137451172,45.36998748779297,47.37847137451172,43.55537796020508,0.10931305587291718,0.9999959468841553,0.0,0.0,1.0,1.0
62,data/latent/train/1781996000904_heuristic_00045.npz,91,9.811182022094727,9.0819730758667,0.6540787816047668,0.8331633806228638,74.8902359008789,77.58356475830078,6.309438705444336,68.58077239990234,72.36380767822266,79.26778411865234,74.36495208740234,79.26778411865234,71.99723815917969,0.9999101161956787,0.9999932646751404,0.0,1.0,1.0,1.0
63,data/latent/train/1781995772209_heuristic_00020.npz,581,1.3770990371704102,1.2658660411834717,0.09180660545825958,0.20848441123962402,69.51891326904297,75.2242660522461,0.8568968176841736,68.66200256347656,70.2785873413086,81.18851470947266,73.56576538085938,81.18851470947266,66.29895782470703,0.9969030618667603,0.9982573986053467,2.046426175184024e-07,1.0,1.0,1.0
64,data/latent/train/1781995688182_heuristic_00011.npz,944,-1.679689645767212,-1.5661671161651611,-0.11197931319475174,-0.10314750671386719,42.36444091796875,45.16341781616211,-1.128283977508545,43.492733001708984,48.36330795288086,49.18510437011719,47.938377380371094,49.18510437011719,45.94021224975586,-0.37032458186149597,0.999826967716217,1.7702579953038367e-06,0.7333333492279053,1.0,1.0
65,data/latent/train/1781995936765_heuristic_00038.npz,524,-1.596589207649231,-1.494271993637085,-0.10643927752971649,-0.09089052677154541,45.29829788208008,48.290348052978516,-1.0959930419921875,46.394290924072266,49.89118576049805,52.36837387084961,51.15647888183594,53.329322814941406,48.78591537475586,0.02965066209435463,0.9976455569267273,6.63002310830052e-06,0.5333333611488342,1.0,1.0
66,data/latent/train/1781975722846_heuristic_00019.npz,66,19.967025756835938,18.51357650756836,1.3311350345611572,1.5180292129516602,104.05977630615234,105.39966583251953,12.93526840209961,91.12451171875,91.62728881835938,103.5915756225586,99.84605407714844,103.66768646240234,91.62728881835938,-0.9994764924049377,0.9999647736549377,2.03251829589135e-06,1.0,1.0,1.0
67,data/latent/train/1781975565096_heuristic_00002.npz,319,-1.614525556564331,-1.5129456520080566,-0.10763503611087799,-0.08466386795043945,46.254703521728516,51.17915344238281,-1.1166508197784424,47.371360778808594,45.01174545288086,56.6318473815918,50.2024040222168,56.6318473815918,44.814273834228516,-0.31588172912597656,0.9996119141578674,1.5656153209420154e-06,0.9333333373069763,1.0,1.0
68,data/latent/train/1781995707003_heuristic_00013.npz,859,-1.6550538539886475,-1.5444735288619995,-0.11033692210912704,-0.09986293315887451,41.06231689453125,43.5346794128418,-1.117072582244873,42.179386138916016,46.839473724365234,46.79845428466797,47.26448059082031,50.912296295166016,45.91744613647461,-0.5392056703567505,0.9999885559082031,1.9868215961338365e-09,0.8666666746139526,1.0,1.0
69,data/latent/train/1781995982334_heuristic_00043.npz,85,16.907760620117188,15.773138999938965,1.1271840333938599,1.1920115947723389,99.68409729003906,97.06028747558594,11.381725311279297,88.3023681640625,99.1727294921875,93.93617248535156,101.05241394042969,103.4638900756836,93.93617248535156,-0.29493454098701477,0.9998385310173035,2.948443125205813e-06,0.8666666746139526,1.0,1.0
70,data/latent/train/1781995651476_heuristic_00007.npz,986,-1.707090973854065,-1.5947593450546265,-0.11380606144666672,-0.10735583305358887,32.77379608154297,34.86614990234375,-1.1598206758499146,33.93361282348633,26.12078285217285,37.63216018676758,37.30908966064453,39.925838470458984,26.12078285217285,0.9994139075279236,0.9981318116188049,2.453724619044806e-06,1.0,1.0,1.0
71,data/latent/train/1781995865173_heuristic_00030.npz,626,-0.15433073043823242,-0.194123312830925,-0.010288715362548828,0.17708098888397217,65.13760375976562,70.42479705810547,-0.31786179542541504,65.45547485351562,63.77809524536133,75.3979263305664,71.35812377929688,76.237548828125,63.04886245727539,-0.839779257774353,0.9999646544456482,1.2318292874624603e-07,0.9333333373069763,1.0,1.0
72,data/latent/train/1781995918104_heuristic_00036.npz,107,-0.22385384142398834,-0.1717195361852646,-0.014923589304089546,0.19531798362731934,60.48944091796875,65.56537628173828,0.024623289704322815,60.46480941772461,54.45315170288086,72.05426025390625,63.837982177734375,72.05426025390625,54.45315170288086,0.3985835313796997,0.9999291896820068,4.708766994099278e-07,0.06666667014360428,1.0,1.0
73,data/latent/train/1781995808764_heuristic_00024.npz,34,6.2814459800720215,5.777433395385742,0.41876307129859924,0.6146835088729858,69.08202362060547,72.13689422607422,3.8705968856811523,65.21141815185547,68.09379577636719,74.35640716552734,71.35202026367188,74.35640716552734,67.14249420166016,0.39864253997802734,0.9999988079071045,0.0,0.0,1.0,1.0
74,data/latent/train/1781995734609_heuristic_00016.npz,419,-1.6336183547973633,-1.5201237201690674,-0.10890789330005646,-0.08675181865692139,32.96308898925781,35.30588150024414,-1.0827267169952393,34.045814514160156,29.414615631103516,38.471073150634766,37.14631652832031,39.122013092041016,29.414615631103516,0.5913088917732239,0.9996702671051025,1.8676122692795616e-07,0.46666666865348816,1.0,1.0
75,data/latent/train/1781995678845_heuristic_00010.npz,556,-1.5274534225463867,-1.4325536489486694,-0.10183022916316986,-0.068625807762146,49.4024543762207,53.4380989074707,-1.0607532262802124,50.46321487426758,53.2714958190918,58.45315933227539,54.72943115234375,58.45315933227539,51.81020736694336,0.30254441499710083,0.9999948143959045,0.0,0.0,1.0,1.0
76,data/latent/train/1781995936765_heuristic_00038.npz,694,-1.5449590682983398,-1.4490629434585571,-0.10299727320671082,-0.08286666870117188,36.51078414916992,41.405616760253906,-1.0743029117584229,37.5850830078125,35.541229248046875,46.29898452758789,39.20826721191406,46.29898452758789,32.25156021118164,0.9067515134811401,0.9999030828475952,8.742014756535355e-08,0.800000011920929,1.0,1.0
77,data/latent/train/1781975767951_heuristic_00024.npz,48,15.492072105407715,14.428616523742676,1.0328048467636108,1.0989181995391846,96.56600952148438,97.03304290771484,10.323953628540039,86.2420654296875,92.91311645507812,96.69498443603516,95.43916320800781,96.69498443603516,92.60018157958984,0.18202193081378937,0.999996542930603,0.0,0.13333334028720856,1.0,1.0
78,data/latent/train/1781975785803_heuristic_00026.npz,960,-1.7538087368011475,-1.6364119052886963,-0.1169205829501152,-0.1135019063949585,33.771629333496094,36.10322952270508,-1.1828492879867554,34.954471588134766,36.092891693115234,39.354305267333984,38.525291442871094,39.98609161376953,36.092891693115234,0.18534237146377563,0.9985495209693909,1.9073486612342094e-07,0.3333333432674408,1.0,1.0
79,data/latent/train/1781975713363_heuristic_00018.npz,559,-1.6508134603500366,-1.545095443725586,-0.11005423218011856,-0.0917203426361084,38.8306999206543,43.58665466308594,-1.1334048509597778,39.964115142822266,34.885860443115234,48.159908294677734,42.30384826660156,48.25835037231445,34.885860443115234,-0.13390909135341644,0.999768853187561,3.973643103449831e-08,0.46666666865348816,1.0,1.0
80,data/latent/train/1781995808764_heuristic_00024.npz,505,-1.5150933265686035,-1.418485164642334,-0.10100622475147247,-0.07619225978851318,40.82620620727539,44.243839263916016,-1.0429582595825195,41.869171142578125,38.1785888671875,48.314083099365234,45.26541519165039,48.56205368041992,38.1785888671875,0.09252022206783295,0.9998975396156311,2.404053986992949e-07,0.6666666865348816,1.0,1.0
81,data/latent/train/1781995799509_heuristic_00023.npz,785,-1.6355183124542236,-1.5226340293884277,-0.10903455317020416,-0.09278571605682373,34.791526794433594,38.13193130493164,-1.0893961191177368,35.88092041015625,38.984195709228516,42.348880767822266,38.497840881347656,42.348880767822266,34.67802047729492,0.024803226813673973,0.999115526676178,8.602937100476993e-07,0.6000000238418579,1.0,1.0
82,data/latent/train/1781975574208_heuristic_00003.npz,688,3.0569276809692383,2.8018059730529785,0.2037951797246933,0.3436392545700073,72.60897064208984,74.86357879638672,1.8483312129974365,70.76062774658203,79.99774932861328,78.15106964111328,78.92216491699219,81.33654022216797,77.46295928955078,-0.010732588358223438,0.9999774098396301,0.0,0.0,1.0,1.0
83,data/latent/train/1781995818312_heuristic_00025.npz,566,2.442495822906494,2.213477611541748,0.1628330498933792,0.46396470069885254,68.91006469726562,74.03185272216797,1.3366785049438477,67.57337951660156,69.77340698242188,78.81346893310547,72.942626953125,78.81346893310547,67.81118774414062,-0.2601570188999176,0.9999199509620667,2.1855036891338386e-08,0.7333333492279053,1.0,1.0
84,data/latent/train/1781996037878_heuristic_00049.npz,568,7.634794235229492,7.026216983795166,0.5089862942695618,0.7874772548675537,78.22587585449219,81.7200698852539,4.702334403991699,73.52354431152344,76.53414154052734,83.83474731445312,80.57279968261719,85.11264038085938,76.53414154052734,0.33902251720428467,0.9991419315338135,1.8153588825953193e-05,0.6666666865348816,1.0,1.0
85,data/latent/train/1781975740977_heuristic_00021.npz,787,-1.512006163597107,-1.4070801734924316,-0.10080040991306305,-0.07210004329681396,41.33768081665039,45.84766387939453,-1.0019173622131348,42.339599609375,35.82082748413086,50.38697052001953,45.06732177734375,50.38697052001953,35.82082748413086,-0.4917568266391754,0.9994308352470398,9.427468285139184e-06,0.9333333373069763,1.0,1.0
86,data/latent/train/1781975703598_heuristic_00017.npz,829,1.052355170249939,1.0228338241577148,0.0701570138335228,0.266390323638916,51.5138053894043,55.258705139160156,0.8828167915344238,50.630985260009766,53.755741119384766,59.52537536621094,54.787967681884766,59.52537536621094,47.08015060424805,0.167036235332489,0.999997079372406,0.0,0.46666666865348816,1.0,1.0
87,data/latent/train/1781995874538_heuristic_00031.npz,30,6.89705753326416,6.4361572265625,0.45980384945869446,0.6119720935821533,76.18670654296875,77.7884750366211,4.647147178649902,71.53956604003906,74.29362487792969,79.88068389892578,79.20771789550781,81.3124008178711,74.29362487792969,-0.13338537514209747,0.9999979734420776,0.0,0.4000000059604645,1.0,1.0
88,data/latent/train/1781975666230_heuristic_00013.npz,891,4.690428733825684,4.387450218200684,0.3126952350139618,0.4330625534057617,75.2108154296875,77.71662902832031,3.194173574447632,72.01665496826172,71.06832122802734,80.9323501586914,79.3036117553711,81.19242095947266,71.06832122802734,0.9394804835319519,0.9997007250785828,1.5894572769070692e-08,0.6666666865348816,1.0,1.0
89,data/latent/train/1781996019435_heuristic_00047.npz,31,10.510696411132812,9.760858535766602,0.7007130980491638,0.8767008781433105,83.59770202636719,86.91543579101562,6.899843215942383,76.69786834716797,75.0976791381836,89.39705657958984,82.48025512695312,89.39705657958984,75.0976791381836,0.4404948651790619,0.9999933242797852,0.0,0.13333334028720856,1.0,1.0
90,data/latent/train/1781975629865_heuristic_00009.npz,485,16.203262329101562,15.052079200744629,1.0802174806594849,1.2034902572631836,85.1260757446289,84.61306762695312,10.620231628417969,74.50585174560547,84.62206268310547,82.3355712890625,83.49393463134766,85.00545501708984,82.12967681884766,0.08713463693857193,0.9999986290931702,0.0,0.2666666805744171,1.0,1.0
91,data/latent/train/1781995651476_heuristic_00007.npz,54,12.742039680480957,11.742732048034668,0.8494693040847778,1.1136023998260498,100.03890991210938,104.02971649169922,7.944726943969727,92.09417724609375,92.47332000732422,105.0401840209961,100.98259735107422,105.46379852294922,92.34706115722656,-0.9988452792167664,0.9999403357505798,3.2385190706918365e-07,1.0,1.0,1.0
92,data/latent/train/1781995892840_heuristic_00033.npz,849,-1.5932412147521973,-1.4853774309158325,-0.10621608048677444,-0.10147655010223389,30.9366512298584,36.956851959228516,-1.0701477527618408,32.00679397583008,22.803030014038086,42.10747146606445,31.81795883178711,42.248165130615234,20.281265258789062,0.23157671093940735,0.9952916502952576,2.5828680350059585e-07,0.3333333432674408,0.9333333373069763,1.0
93,data/latent/train/1781995982334_heuristic_00043.npz,241,1.1918922662734985,1.0098037719726562,0.07945948094129562,0.4497365951538086,72.65980529785156,80.18877410888672,0.3725358545780182,72.28726959228516,66.40271759033203,86.6571044921875,76.3876953125,86.6571044921875,66.40271759033203,-0.04399311542510986,0.9999879598617554,0.0,0.4000000059604645,1.0,1.0
94,data/latent/train/1781996010272_heuristic_00046.npz,910,0.2260642796754837,0.17484675347805023,0.015070951543748379,0.13845491409301758,61.945011138916016,67.65620422363281,-0.0021880120038986206,61.947208404541016,59.56275939941406,73.40201568603516,66.07341003417969,73.40201568603516,59.56275939941406,0.530501127243042,0.9994164109230042,5.523363597603748e-07,0.7333333492279053,1.0,1.0
95,data/latent/train/1781995963949_heuristic_00041.npz,45,12.218526840209961,11.342995643615723,0.8145684599876404,0.9348844289779663,99.4100341796875,101.28348541259766,7.969420909881592,91.44062042236328,95.06359100341797,102.31273651123047,101.20286560058594,103.03218078613281,95.06359100341797,-0.15140055119991302,0.999942421913147,1.7881394143159923e-08,0.7333333492279053,1.0,1.0
96,data/latent/train/1781975795046_heuristic_00027.npz,570,-0.9497578144073486,-0.913013219833374,-0.0633171871304512,0.061118122190237045,56.9581413269043,62.54914474487305,-0.7551101446151733,57.71324920654297,55.77507400512695,68.83989715576172,61.061798095703125,68.83989715576172,55.77507400512695,-0.15208013355731964,0.9944692254066467,2.379616125836037e-05,0.6666666865348816,0.9333333373069763,1.0
