seq_id,t,reward,discount,value,next_value,lambda_return,reward_component,value_component,steer,gas,brake
2,0,0.6203522682189941,0.9900000095367432,77.09476470947266,78.74579620361328,79.86992645263672,7.1599345207214355,72.70996856689453,0.9682449102401733,0.9999983310699463,0.0
2,1,0.5426639318466187,0.9900000095367432,78.74579620361328,77.15604400634766,80.11872100830078,6.953303813934326,73.16539764404297,-0.3138645589351654,0.9999886751174927,0.0
2,2,0.555220365524292,0.9900000095367432,77.15604400634766,78.95934295654297,80.54952239990234,6.816204071044922,73.73330688476562,0.4006735682487488,0.9999939203262329,0.0
2,3,0.625952959060669,0.9900000095367432,78.95934295654297,79.07478332519531,80.89932250976562,6.657079696655273,74.24223327636719,0.7193214893341064,0.9999974966049194,0.0
2,4,0.6671690940856934,0.9900000095367432,79.07478332519531,79.46209716796875,81.18997192382812,6.4126811027526855,74.77728271484375,0.5826758146286011,0.9999995231628418,0.0
2,5,0.708690881729126,0.9900000095367432,79.46209716796875,79.93407440185547,81.43479919433594,6.108997344970703,75.32579040527344,0.6150901913642883,0.9999998211860657,0.0
2,6,0.730339765548706,0.9900000095367432,79.93407440185547,80.34732818603516,81.6261215209961,5.741951942443848,75.88416290283203,0.5173709392547607,0.9999945163726807,0.0
2,7,0.7497451305389404,0.9900000095367432,80.34732818603516,80.6086196899414,81.7847900390625,5.328668594360352,76.45610809326172,0.4062161445617676,0.9999998807907104,0.0
2,8,0.7652854919433594,0.9900000095367432,80.6086196899414,80.95262908935547,81.91909790039062,4.868605136871338,77.05048370361328,0.3613271713256836,0.9999946355819702,0.0
2,9,0.7966339588165283,0.9900000095367432,80.95262908935547,81.48627471923828,82.02727508544922,4.362913131713867,77.66436004638672,0.5576558709144592,0.9999988079071045,0.0
2,10,0.825426459312439,0.9900000095367432,81.48627471923828,81.430419921875,82.08088684082031,3.7918972969055176,78.28898620605469,0.32789474725723267,0.9999996423721313,0.0
2,11,0.8425674438476562,0.9900000095367432,81.430419921875,81.87178802490234,82.11022186279297,3.154142141342163,78.95606994628906,0.3966054618358612,0.9999998807907104,0.0
2,12,0.860037088394165,0.9900000095367432,81.87178802490234,81.7934799194336,82.09994506835938,2.4578146934509277,79.64212799072266,0.23911122977733612,0.9999982714653015,0.0
2,13,0.8678086996078491,0.9900000095367432,81.7934799194336,82.07304382324219,82.0745620727539,1.698859691619873,80.37570190429688,0.3225257098674774,1.0,0.0
2,14,0.8836266994476318,0.9900000095367432,82.07304382324219,81.96057891845703,82.02460479736328,0.8836266994476318,81.14097595214844,0.27210545539855957,0.9999985694885254,0.0
3,0,-0.027424219995737076,0.9900000095367432,63.3486328125,63.700252532958984,62.71001052856445,0.17560596764087677,62.534400939941406,1.0,0.9999253749847412,8.940696716308594e-08
3,1,-0.0013865269720554352,0.9900000095367432,63.700252532958984,63.56057357788086,63.35382080078125,0.21587473154067993,63.13794708251953,1.0,0.9990959167480469,5.960464477539063e-08
3,2,0.017899271100759506,0.9900000095367432,63.56057357788086,63.933597564697266,64.01802825927734,0.23100611567497253,63.78702926635742,1.0,0.9999671578407288,0.0
3,3,0.01776265725493431,0.9900000095367432,63.933597564697266,64.55487060546875,64.68412017822266,0.2265888750553131,64.4575424194336,0.9999999403953552,0.9999998211860657,0.0
3,4,0.009009357541799545,0.9900000095367432,64.55487060546875,64.90947723388672,65.35980224609375,0.2220374345779419,65.13777160644531,0.999992311000824,0.9999930262565613,0.0
3,5,-0.00197625532746315,0.9900000095367432,64.90947723388672,65.19451141357422,66.0688705444336,0.2265051305294037,65.84237670898438,0.9989300966262817,0.999999463558197,0.0
3,6,-0.01327228918671608,0.9900000095367432,65.19451141357422,65.2943344116211,66.8194808959961,0.24293607473373413,66.5765609741211,0.9364548921585083,0.9999996423721313,0.0
3,7,-0.05427718535065651,0.9900000095367432,65.2943344116211,64.3622817993164,67.62433624267578,0.27241718769073486,67.35193634033203,-0.2056758850812912,1.0,0.0
3,8,-0.053156498819589615,0.9900000095367432,64.3622817993164,66.38409423828125,68.57276153564453,0.3473624587059021,68.22541046142578,-0.4168999195098877,0.9999991655349731,0.0
3,9,-0.04499698057770729,0.9900000095367432,66.38409423828125,67.45043182373047,69.47357940673828,0.42585745453834534,69.04773712158203,-0.639122724533081,0.9999996423721313,0.0
3,10,-0.01746249571442604,0.9900000095367432,67.45043182373047,68.6006851196289,70.3666000366211,0.5006426572799683,69.865966796875,-0.8673531413078308,0.9999997615814209,0.0
3,11,0.025801654905080795,0.9900000095367432,68.6006851196289,70.21668243408203,71.22630310058594,0.5508826971054077,70.67543029785156,-0.9083449840545654,0.9999993443489075,0.0
3,12,0.08043479919433594,0.9900000095367432,70.21668243408203,71.81233978271484,72.00933837890625,0.5582998991012573,71.45104217529297,-0.8389892578125,0.9999988079071045,0.0
3,13,0.18802034854888916,0.9900000095367432,71.81233978271484,73.2520523071289,72.69983673095703,0.5080968141555786,72.19174194335938,-0.26441696286201477,1.0,0.0
3,14,0.34032583236694336,0.9900000095367432,73.2520523071289,73.63992309570312,73.24385070800781,0.34032583236694336,72.90352630615234,0.7940710186958313,1.0,0.0
4,0,0.7054742574691772,0.9900000095367432,83.35115814208984,80.86042022705078,79.93853759765625,6.403292179107666,73.53527069091797,0.9999999403953552,0.9979307651519775,2.980232238769531e-07
4,1,0.5888504981994629,0.9900000095367432,80.86042022705078,80.6844482421875,79.9898681640625,6.058286190032959,73.93161010742188,1.0,0.9996466636657715,1.4901161193847656e-07
4,2,0.5375053882598877,0.9900000095367432,80.6844482421875,80.72481536865234,80.1777114868164,5.815455436706543,74.3622817993164,0.9999993443489075,0.9999574422836304,8.642673492431641e-07
4,3,0.5327283143997192,0.9900000095367432,80.72481536865234,80.9642562866211,80.4299087524414,5.611855506896973,74.81808471679688,0.999970018863678,0.9964923858642578,0.0
4,4,0.5493195056915283,0.9900000095367432,80.9642562866211,81.07894134521484,80.69054412841797,5.400454521179199,75.29011535644531,0.999557614326477,0.9999169707298279,8.940696716308594e-08
4,5,0.5647467374801636,0.9900000095367432,81.07894134521484,81.2752456665039,80.9439926147461,5.15803861618042,75.78597259521484,0.9961273074150085,0.9999947547912598,0.0
4,6,0.5823668241500854,0.9900000095367432,81.2752456665039,81.49451446533203,81.1867446899414,4.883882522583008,76.30287170410156,0.9842756986618042,0.999996542930603,0.0
4,7,0.6053390502929688,0.9900000095367432,81.49451446533203,81.76081085205078,81.4145736694336,4.573647499084473,76.84093475341797,0.9730795621871948,0.9999971389770508,0.0
4,8,0.6297845840454102,0.9900000095367432,81.76081085205078,82.08216094970703,81.61836242675781,4.2193603515625,77.39900970458984,0.9536239504814148,0.9999995827674866,0.0
4,9,0.6559194326400757,0.9900000095367432,82.08216094970703,82.38764190673828,81.79214477539062,3.816667079925537,77.97547912597656,0.906980574131012,0.9999914169311523,0.0
4,10,0.6851977109909058,0.9900000095367432,82.38764190673828,82.64972686767578,81.93305206298828,3.3607096672058105,78.57234191894531,0.8897089958190918,0.9999954700469971,0.0
4,11,0.7188208103179932,0.9900000095367432,82.64972686767578,82.74816131591797,82.03795623779297,2.844776153564453,79.19318389892578,0.8613011837005615,0.9999996423721313,0.0
4,12,0.7575836181640625,0.9900000095367432,82.74816131591797,82.75200653076172,82.10856628417969,2.2604522705078125,79.84811401367188,0.893542468547821,0.9999855756759644,0.0
4,13,0.8007169961929321,0.9900000095367432,82.75200653076172,82.48701477050781,82.1422119140625,1.5979464054107666,80.54427337646484,0.8923389911651611,0.9999990463256836,0.0
4,14,0.8476654291152954,0.9900000095367432,82.48701477050781,82.11961364746094,82.14608001708984,0.8476654291152954,81.29841613769531,0.9090374112129211,0.9999979734420776,0.0
5,0,0.039839740842580795,0.9900000095367432,44.988555908203125,41.95100402832031,38.26875686645508,-0.24776947498321533,38.51652526855469,0.9999957084655762,0.9986089468002319,8.344650268554688e-07
5,1,0.0018709860742092133,0.9900000095367432,41.95100402832031,40.594173431396484,38.439491271972656,-0.305804580450058,38.74530029296875,0.9999854564666748,0.9996592998504639,8.940696716308594e-08
5,2,-0.023441914469003677,0.9900000095367432,40.594173431396484,39.15254592895508,38.73281478881836,-0.3271404504776001,39.05995559692383,0.9993446469306946,0.9998981952667236,5.960464477539063e-08
5,3,-0.048168424516916275,0.9900000095367432,39.15254592895508,37.61250686645508,39.14748001098633,-0.32291179895401,39.470394134521484,0.9795150756835938,0.999738335609436,8.940696716308594e-08
5,4,-0.06376445293426514,0.9900000095367432,37.61250686645508,36.88835525512695,39.69572448730469,-0.29212480783462524,39.987850189208984,0.3955094814300537,0.9999591708183289,3.5762786865234375e-07
5,5,-0.08317720890045166,0.9900000095367432,36.88835525512695,38.17525100708008,40.33334732055664,-0.24280741810798645,40.57615661621094,-0.7703242897987366,0.9992390871047974,0.0
5,6,-0.0703498125076294,0.9900000095367432,38.17525100708008,38.224300384521484,40.96421813964844,-0.169729083776474,41.133949279785156,-0.7811634540557861,0.9999296069145203,2.9802322387695312e-08
5,7,-0.049878839403390884,0.9900000095367432,38.224300384521484,39.71574401855469,41.61878204345703,-0.10566642135381699,41.724449157714844,-0.6362220644950867,0.9999017715454102,0.0
5,8,-0.034311894327402115,0.9900000095367432,39.71574401855469,41.151634216308594,42.21449279785156,-0.05931694060564041,42.27381134033203,-0.7690439820289612,0.9999660849571228,2.980232238769531e-07
5,9,-0.015955332666635513,0.9900000095367432,41.151634216308594,42.390140533447266,42.75576400756836,-0.026586972177028656,42.78235626220703,-0.9069114327430725,0.9999949932098389,2.9802322387695312e-08
5,10,0.0006720982491970062,0.9900000095367432,42.390140533447266,43.734493255615234,43.24658203125,-0.01130424253642559,43.25788879394531,-0.8682294487953186,0.9992532730102539,2.980232238769531e-07
5,11,0.009073492139577866,0.9900000095367432,43.734493255615234,44.74149703979492,43.680015563964844,-0.01273401454091072,43.6927490234375,-0.7901387810707092,0.999849796295166,5.960464477539063e-08
5,12,0.009183283895254135,0.9900000095367432,44.74149703979492,45.157711029052734,44.07892990112305,-0.023187141865491867,44.10211944580078,-0.38858145475387573,0.9999721646308899,4.798173904418945e-06
5,13,-0.003281477838754654,0.9900000095367432,45.157711029052734,44.839054107666016,44.48106384277344,-0.034418314695358276,44.51548385620117,0.331254780292511,0.999992847442627,3.0994415283203125e-06
5,14,-0.033106688410043716,0.9900000095367432,44.839054107666016,45.42603302001953,44.938663482666016,-0.033106688410043716,44.971771240234375,0.4564286172389984,0.9999841451644897,1.1920928955078125e-07
6,0,0.12126243114471436,0.9900000095367432,60.60718536376953,61.82461166381836,66.38400268554688,2.9851293563842773,63.39884567260742,1.0,0.9998161792755127,2.9802322387695312e-08
6,1,0.11668062210083008,0.9900000095367432,61.82461166381836,63.48196029663086,67.20087432861328,3.0450470447540283,64.15579986572266,1.0,0.9999980330467224,0.0
6,2,0.13999700546264648,0.9900000095367432,63.48196029663086,64.5466537475586,67.98706817626953,3.1136271953582764,64.8734130859375,0.9999999403953552,0.9999942183494568,0.0
6,3,0.17317736148834229,0.9900000095367432,64.5466537475586,65.46381378173828,68.74217224121094,3.161754608154297,65.58039093017578,0.9999992251396179,0.9999986886978149,0.0
6,4,0.2053694725036621,0.9900000095367432,65.46381378173828,66.37126922607422,69.46148681640625,3.177647352218628,66.28382110595703,0.9999967813491821,0.9998986721038818,0.0
6,5,0.23740291595458984,0.9900000095367432,66.37126922607422,67.16146087646484,70.14432525634766,3.1603167057037354,66.98399353027344,0.9999909996986389,0.9999996423721313,0.0
6,6,0.27031898498535156,0.9900000095367432,67.16146087646484,67.89344024658203,70.79471588134766,3.1078295707702637,67.68687438964844,0.9999868273735046,0.9999991655349731,0.0
6,7,0.3074237108230591,0.9900000095367432,67.89344024658203,68.55989837646484,71.41273498535156,3.0170235633850098,68.39569854736328,0.9999873638153076,0.999957263469696,0.0
6,8,0.3496154546737671,0.9900000095367432,68.55989837646484,69.2260971069336,71.99531555175781,2.8810205459594727,69.11428833007812,0.9999926686286926,0.999988317489624,0.0
6,9,0.39731335639953613,0.9900000095367432,69.2260971069336,69.910400390625,72.53482818603516,2.6915524005889893,69.84326934814453,0.9999951124191284,0.9994990825653076,0.0
6,10,0.44895458221435547,0.9900000095367432,69.910400390625,70.65149688720703,73.02173614501953,2.439382314682007,70.58235931396484,0.999998152256012,0.9999950528144836,0.0
6,11,0.5030627250671387,0.9900000095367432,70.65149688720703,71.45970153808594,73.44554138183594,2.1163506507873535,71.32919311523438,0.999998927116394,0.9999997615814209,0.0
6,12,0.5574787855148315,0.9900000095367432,71.45970153808594,72.3485336303711,73.79609680175781,1.7153513431549072,72.08074188232422,0.999999463558197,0.9999997615814209,0.0
6,13,0.6103856563568115,0.9900000095367432,72.3485336303711,73.3094253540039,74.0641860961914,1.2311244010925293,72.83306121826172,0.9999997019767761,0.9998849034309387,0.0
6,14,0.6600093841552734,0.9900000095367432,73.3094253540039,74.32565307617188,74.2424087524414,0.6600093841552734,73.5823974609375,0.9999997615814209,0.9999983906745911,0.0
7,0,-0.045362118631601334,0.9900000095367432,71.37348937988281,77.62625885009766,73.38396453857422,1.9448893070220947,71.4390869140625,0.9894729256629944,0.9999999403953552,0.0
7,1,-0.06255018711090088,0.9900000095367432,77.62625885009766,73.55487823486328,73.98918914794922,2.1161632537841797,71.87303161621094,-0.42721664905548096,0.999998152256012,0.0
7,2,-0.05246317759156227,0.9900000095367432,73.55487823486328,72.57685089111328,74.8652572631836,2.3165483474731445,72.54871368408203,-0.9995922446250916,0.9999984502792358,0.0
7,3,-0.012468580156564713,0.9900000095367432,72.57685089111328,72.30659484863281,75.83749389648438,2.518885374069214,73.31861114501953,-0.9999098777770996,0.9999995231628418,0.0
7,4,0.10428190231323242,0.9900000095367432,72.30659484863281,72.32695007324219,76.84293365478516,2.691498041152954,74.15144348144531,-0.990087628364563,0.9999939799308777,0.0
7,5,0.4013946056365967,0.9900000095367432,72.32695007324219,75.93749237060547,77.78678894042969,2.750894546508789,75.035888671875,0.6506259441375732,0.9999957084655762,0.0
7,6,0.40744996070861816,0.9900000095367432,75.93749237060547,77.1778564453125,78.28440856933594,2.4981391429901123,75.78626251220703,0.999701976776123,0.9999862313270569,0.0
7,7,0.37351298332214355,0.9900000095367432,77.1778564453125,77.73290252685547,78.74179077148438,2.2229552268981934,76.51882934570312,0.9984695911407471,0.999783456325531,0.0
7,8,0.3446601629257202,0.9900000095367432,77.73290252685547,78.5670166015625,79.23497772216797,1.9664455652236938,77.2685317993164,0.9664036631584167,0.999997615814209,0.0
7,9,0.319500207901001,0.9900000095367432,78.5670166015625,79.24466705322266,79.74613952636719,1.7243863344192505,78.02175903320312,0.8186664581298828,0.9999886751174927,6.556510925292969e-07
7,10,0.3273566961288452,0.9900000095367432,79.24466705322266,79.90935516357422,80.28073120117188,1.4937652349472046,78.78697204589844,0.8102659583091736,0.9999977350234985,0.0
7,11,0.3330572843551636,0.9900000095367432,79.90935516357422,80.7256088256836,80.8058090209961,1.2402005195617676,79.56561279296875,0.7778595685958862,0.9999992251396179,0.0
7,12,0.34023046493530273,0.9900000095367432,80.7256088256836,81.54800415039062,81.31509399414062,0.9645329713821411,80.3505630493164,0.7498824596405029,0.9999878406524658,0.0
7,13,0.3434370756149292,0.9900000095367432,81.54800415039062,82.26765441894531,81.80567169189453,0.6637985110282898,81.14188385009766,0.6632477045059204,0.999780535697937,0.0
7,14,0.34062886238098145,0.9900000095367432,82.26765441894531,82.77310943603516,82.2860107421875,0.34062886238098145,81.94538116455078,0.4494531750679016,0.9999996423721313,0.0
8,0,-0.0872875452041626,0.9900000095367432,33.7347297668457,35.442867279052734,25.3218936920166,-1.012824535369873,26.334720611572266,1.0,0.9978396892547607,1.7881393432617188e-07
8,1,-0.09895861148834229,0.9900000095367432,35.442867279052734,35.42774200439453,25.151260375976562,-0.9840903282165527,26.135351181030273,1.0,0.9979664087295532,1.7285346984863281e-06
8,2,-0.10185360908508301,0.9900000095367432,35.42774200439453,35.20827865600586,24.983036041259766,-0.9411288499832153,25.924165725708008,1.0,0.9998800754547119,1.1920928955078125e-07
8,3,-0.10229945182800293,0.9900000095367432,35.20827865600586,34.72933578491211,24.818798065185547,-0.8923713564872742,25.711170196533203,1.0,0.9998878240585327,1.4901161193847656e-07
8,4,-0.10146284103393555,0.9900000095367432,34.72933578491211,34.09999465942383,24.669851303100586,-0.8400552272796631,25.509906768798828,1.0,0.9999860525131226,0.0
8,5,-0.10025417804718018,0.9900000095367432,34.09999465942383,33.32122039794922,24.543716430664062,-0.7853188514709473,25.32903480529785,0.9999995827674866,0.9999767541885376,0.0
8,6,-0.09904623031616211,0.9900000095367432,33.32122039794922,32.31589126586914,24.449302673339844,-0.7284047603607178,25.17770767211914,0.9996959567070007,0.9999978542327881,0.0
8,7,-0.09858381748199463,0.9900000095367432,32.31589126586914,31.091381072998047,24.400545120239258,-0.6691743731498718,25.069719314575195,0.8764607310295105,0.999972939491272,0.0
8,8,-0.10075020790100098,0.9900000095367432,31.091381072998047,29.725873947143555,24.412656784057617,-0.6066884994506836,25.019346237182617,-0.6205241084098816,0.9999986886978149,0.0
8,9,-0.10007643699645996,0.9900000095367432,29.725873947143555,28.278732299804688,24.49970817565918,-0.5379461050033569,25.037654876708984,0.15807001292705536,0.9999980926513672,0.0
8,10,-0.10299944877624512,0.9900000095367432,28.278732299804688,27.333824157714844,24.66771697998047,-0.46557119488716125,25.13328742980957,-0.022439593449234962,0.999997615814209,0.0
8,11,-0.10486483573913574,0.9900000095367432,27.333824157714844,26.594335556030273,24.899194717407227,-0.38550958037376404,25.28470230102539,-0.3459724187850952,0.9999948143959045,0.0
8,12,-0.10614669322967529,0.9900000095367432,26.594335556030273,26.286937713623047,25.18621826171875,-0.29839950799942017,25.484617233276367,-0.4518882632255554,0.9999970197677612,0.0
8,13,-0.10599565505981445,0.9900000095367432,26.286937713623047,26.06249237060547,25.508943557739258,-0.20441552996635437,25.71335792541504,-0.5566999316215515,0.9999864101409912,1.1920928955078125e-07
8,14,-0.10464632511138916,0.9900000095367432,26.06249237060547,26.230690002441406,25.863737106323242,-0.10464632511138916,25.9683837890625,-0.7090305089950562,0.9999796748161316,5.960464477539063e-08
9,0,-0.09045004844665527,0.9900000095367432,22.828956604003906,27.468570709228516,32.28272247314453,-1.1040079593658447,33.386722564697266,1.0,0.9557295441627502,0.0007793307304382324
9,1,-0.10480833053588867,0.9900000095367432,27.468570709228516,31.706113815307617,32.975521087646484,-1.0776798725128174,34.053192138671875,1.0,0.9948043823242188,3.4570693969726562e-06
9,2,-0.10967147350311279,0.9900000095367432,31.706113815307617,34.3570671081543,33.504390716552734,-1.0344195365905762,34.53879928588867,1.0,0.9936470985412598,8.940696716308594e-08
9,3,-0.11241555213928223,0.9900000095367432,34.3570671081543,35.994083404541016,33.9323616027832,-0.9832515120506287,34.91560363769531,1.0,0.9986922740936279,1.1622905731201172e-06
9,4,-0.11363518238067627,0.9900000095367432,35.994083404541016,37.02176284790039,34.304168701171875,-0.9259287714958191,35.23008728027344,1.0,0.9923627376556396,0.0
9,5,-0.11389720439910889,0.9900000095367432,37.02176284790039,37.82485580444336,34.64670181274414,-0.863682746887207,35.5103759765625,0.9999998807907104,0.999998927116394,0.0
9,6,-0.1134500503540039,0.9900000095367432,37.82485580444336,38.313358306884766,34.96891784667969,-0.7972201704978943,35.76613235473633,0.9998546838760376,0.9998987913131714,5.960464477539063e-08
9,7,-0.11275374889373779,0.9900000095367432,38.313358306884766,38.5739631652832,35.28533172607422,-0.7270283102989197,36.01235580444336,0.9593610167503357,0.9999978542327881,0.0
9,8,-0.11296749114990234,0.9900000095367432,38.5739631652832,38.939693450927734,35.60730743408203,-0.653136134147644,36.260440826416016,0.1002030149102211,0.9998282194137573,0.0
9,9,-0.11176574230194092,0.9900000095367432,38.939693450927734,38.80989456176758,35.930633544921875,-0.5743420124053955,36.504974365234375,0.42339634895324707,0.9999997615814209,0.0
9,10,-0.1110832691192627,0.9900000095367432,38.80989456176758,38.04579544067383,36.27996826171875,-0.49184080958366394,36.77180862426758,0.8507398962974548,0.9999088048934937,0.0
9,11,-0.11113262176513672,0.9900000095367432,38.04579544067383,38.02931594848633,36.69089126586914,-0.40484586358070374,37.09573745727539,0.879370927810669,0.9996690154075623,0.0
9,12,-0.11111199855804443,0.9900000095367432,38.02931594848633,38.39259719848633,37.12873458862305,-0.31229478120803833,37.44102478027344,0.7650263905525208,0.9999990463256836,2.682209014892578e-07
9,13,-0.11051106452941895,0.9900000095367432,38.39259719848633,38.504356384277344,37.57513427734375,-0.21391046047210693,37.78904342651367,0.8941089510917664,0.9999990463256836,0.0
9,14,-0.10994088649749756,0.9900000095367432,38.504356384277344,38.538578033447266,38.04325485229492,-0.10994088649749756,38.153194427490234,0.9340792298316956,0.9999898672103882,0.0
10,0,-0.11144900321960449,0.9900000095367432,50.818748474121094,60.351192474365234,62.34555435180664,-0.6292977929115295,62.974849700927734,-1.0,0.9996400475502014,9.864568710327148e-06
10,1,-0.10996031761169434,0.9900000095367432,60.351192474365234,64.1072006225586,63.2319221496582,-0.5506100654602051,63.782527923583984,-1.0,0.9999892711639404,1.2159347534179688e-05
10,2,-0.10838592052459717,0.9900000095367432,64.1072006225586,66.8793716430664,63.975093841552734,-0.4685271382331848,64.44361877441406,-1.0,0.9999059438705444,9.834766387939453e-06
10,3,-0.10552489757537842,0.9900000095367432,66.8793716430664,69.00200653076172,64.61770629882812,-0.38292527198791504,65.00062561035156,-1.0,0.9999595880508423,4.1097402572631836e-05
10,4,-0.10084235668182373,0.9900000095367432,69.00200653076172,70.48197174072266,65.18621063232422,-0.29494988918304443,65.48115539550781,-1.0,0.9997473955154419,8.910894393920898e-06
10,5,-0.093985915184021,0.9900000095367432,70.48197174072266,70.9637680053711,65.70780944824219,-0.20638760924339294,65.91419219970703,-0.9999629855155945,0.9868350625038147,1.996755599975586e-06
10,6,-0.08773541450500488,0.9900000095367432,70.9637680053711,70.31037902832031,66.2297592163086,-0.11951269209384918,66.3492660522461,-0.8684900999069214,0.9999699592590332,1.3381242752075195e-05
10,7,-0.08806729316711426,0.9900000095367432,70.31037902832031,69.07147979736328,66.8124771118164,-0.03378763794898987,66.84626007080078,0.9964364171028137,0.9967678785324097,3.2782554626464844e-07
